"","condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction_wide","x1","vaccine","day","dose","infection","type","regimen","disease_vac","severity","gse_id","variant","prior_infection","previous_vaccination"
"516","BBIBP (V3, D28)","PTPRC",7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"517","BBIBP (V3, D28)","CCL3L1",60.9214752374901,-1.36542029804564,0.636419098556404,-2.14547347988587,0.0319150095991693,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"518","BBIBP (V3, D28)","HEMGN",47.0068569453448,1.02440821263473,0.4013070048421,2.55267962002757,0.0106897774799385,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"519","BBIBP (V3, D28)","EMC8",2.88049203189295,1.38204330436402,0.690640763949373,2.00110299956944,0.0453812911699737,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"520","BBIBP (V3, D28)","TACC1",5.70406516940928,1.40792560710096,0.539388375906825,2.61022608196541,0.00904824022843627,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"521","BBIBP (V3, D28)","ITGAX",1.73822531082465,2.35175359720074,1.15652514470172,2.03346516759674,0.0420055492459837,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"522","BBIBP (V3, D28)","DNAH7",48.4788465046272,1.04585353291635,0.28548636896581,3.66340969870125,0.00024887998151375,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"523","BBIBP (V3, D28)","LOC107984324",13.1684528368927,1.42182316228623,0.45058007652387,3.15553935108559,0.00160201654263673,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"524","BBIBP (V3, D28)","TRAV18",0.654917551709048,-2.67730488135876,1.33078418213277,-2.0118249955962,0.044238388086957,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"525","BBIBP (V3, D28)","LOC107984343",0.936847240541589,2.06041223237665,1.0492406782384,1.9637174531166,0.0495628674523303,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"526","BBIBP (V3, D28)","SNCA",45.2386201186804,1.09672932614722,0.539199868109062,2.03399405491952,0.0419521948684867,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"527","BBIBP (V3, D28)","CCNB2",0.816965252603949,2.46985609914893,1.24590236706453,1.98238334273989,0.047436352470112,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"528","BBIBP (V3, D28)","AC068282.1",9.53842024168529,1.21141998989146,0.368527267649833,3.28719228190878,0.00101191713964162,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"529","BBIBP (V3, D28)","FP236383.3",17.1549096056554,1.36953475907319,0.662195910665335,2.06817157432634,0.0386238922121597,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"530","BBIBP (V3, D28)","ARFGEF1",0.778172279629761,2.37255438817758,1.10342256468945,2.15017751503506,0.031541176007387,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"531","BBIBP (V3, D28)","LINC02067",94.2045852675238,4.73550573914749,1.56522617566002,3.02544502052596,0.00248267536889125,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"532","BBIBP (V3, D28)","WDR61",1.06662293268985,2.69482407028459,1.07636279977665,2.50363917337517,0.0122923324700663,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"533","BBIBP (V3, D28)","IGHV6-1",16.4498812014718,-1.09522744863457,0.460072513209278,-2.38055397179611,0.0172866285156022,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"534","BBIBP (V3, D28)","IGHV6-1",16.4498812014718,-1.09522744863457,0.460072513209278,-2.38055397179611,0.0172866285156022,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"535","BBIBP (V3, D28)","LOC727896",2.11388742557683,1.57205907164615,0.722910443198774,2.17462492959711,0.0296582346059313,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"536","BBIBP (V3, D28)","ITK",5.30650964063423,1.07468134063245,0.49261591149267,2.18158065048298,0.0291404962231128,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"537","BBIBP (V3, D28)","MIR6745",5.33383771634929,1.03981916678546,0.509437562158765,2.04111208914235,0.0412396870295969,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"538","BBIBP (V3, D28)","ISCU",3.94939862709439,1.16127393800101,0.538288698834817,2.15734408044365,0.0309788648016867,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"539","BBIBP (V3, D28)","PLPPR3",2.10013043576374,1.65951313595494,0.738128419331006,2.24827156426116,0.024558878778546,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"540","BBIBP (V3, D28)","ITK",5.30650964063423,1.07468134063245,0.49261591149267,2.18158065048298,0.0291404962231128,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"541","BBIBP (V3, D28)","LOC401218",4.42811722672338,1.27553961869498,0.639026368620036,1.99606726941407,0.0459266011217665,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"542","BBIBP (V3, D28)","ERBIN",2.58337345680032,1.34455685882697,0.605034405666252,2.22228165247292,0.0262642772940192,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"543","BBIBP (V3, D28)","CCL3",155.212302878845,-1.30252534244731,0.425047839062109,-3.06442057280282,0.00218092076934285,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"544","BBIBP (V3, D28)","HIF1A-AS3",5.68628217124447,1.0347962070864,0.476284658664553,2.17264232274003,0.0298072479022795,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"545","BBIBP (V3, D28)","NARF-AS1",0.721353895823633,2.66848657719194,1.11047631447261,2.40301080033325,0.0162607071729064,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"546","BBIBP (V3, D28)","RNU2-15P",0.719062230651595,3.03869721899726,1.22103824980818,2.48861755106741,0.0128240834804171,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"547","BBIBP (V3, D28)","AREG",24.8415907523467,1.08090903268045,0.450855891539334,2.39746014849659,0.0165091767075362,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"548","BBIBP (V3, D28)","ALOX5",0.785456334694538,2.64651399490005,1.19549811782875,2.21373330115033,0.0268471307037061,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"549","BBIBP (V3, D28)","BNIPL",0.839796234082386,2.36597110570126,1.05471051091013,2.24324217994151,0.0248812016657921,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"550","BBIBP (V3, D28)","TEX54",6.39927773436869,1.09570001314762,0.533233316769816,2.0548228677553,0.0398961166228026,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"551","BBIBP (V3, D28)","PLCG1-AS1",3.15287771406257,1.34607346768189,0.599196575942871,2.24646388468386,0.0246743103217449,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"552","BBIBP (V3, D28)","IGHV6-1",16.4498812014718,-1.09522744863457,0.460072513209278,-2.38055397179611,0.0172866285156022,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"553","BBIBP (V3, D28)","AC018628.2",4.38909647552307,1.03596856672592,0.490469512329318,2.11219768137258,0.0346694973205389,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"554","BBIBP (V3, D28)","IGKV2D-24",1.36149090026015,-2.38261619215838,1.16146049345437,-2.0513966730561,0.0402283327898099,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"555","BBIBP (V3, D28)","IL20RB-AS1",1.18443816513538,2.48656652647661,1.02025355995739,2.4372044598212,0.0148013077507531,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"556","BBIBP (V3, D28)","IGLV5-45",5.45134947903315,-1.19275170568024,0.591331564980252,-2.01706077658829,0.0436891712292711,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"557","BBIBP (V3, D28)","LOC105374502",0.669093085531616,3.05423598056556,1.21051547233431,2.5230871065827,0.0116329581529851,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"558","BBIBP (V3, D28)","DISC1-IT1",0.487989809459151,2.84379406442584,1.40527161652664,2.02366149787807,0.0430049927021816,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"559","BBIBP (V3, D28)","HBB",300.769246948655,2.46524536047551,1.09791780068925,2.24538244933079,0.0247435911262624,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"560","BBIBP (V3, D28)","BSN-DT",5.75876676392391,1.10420599509243,0.491197982986628,2.2479856052717,0.0245771078199045,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"561","BBIBP (V3, D28)","ARL17B",1.52147174744398,4.63476571870112,2.10394967035506,2.20288811277457,0.0276026356655297,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"562","BBIBP (V3, D28)","LOC105375218",7.01427912611913,1.9799357878323,0.779926623415752,2.53861802942565,0.0111291256146032,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"563","BBIBP (V3, D28)","GUSBP3",7.60683094055053,1.13298102478561,0.390458682207855,2.90166687645195,0.00371183022352177,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"564","BBIBP (V3, D28)","RNU5B-1",0.741581800619318,2.34074863758465,1.15811098737611,2.02117816262844,0.0432613254126326,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"565","BBIBP (V3, D28)","LOC100294362",4.213516018724,1.38318952978385,0.591778261186955,2.33734427319031,0.0194212902262936,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"566","BBIBP (V3, D28)","ALOX5",0.785456334694538,2.64651399490005,1.19549811782875,2.21373330115033,0.0268471307037061,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"567","BBIBP (V3, D28)","G0S2",400.148299312348,-1.08008424410828,0.375788629613411,-2.8741802146047,0.00405077752166193,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"568","BBIBP (V3, D28)","LOC100419565",3.36803318569172,1.79318834789251,0.640544513866611,2.79947499209387,0.00511857812172514,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"569","BBIBP (V3, D28)","HBA1",286.830659608695,3.0917592429223,1.36883807627709,2.2586741971199,0.0239036586614075,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"570","BBIBP (V3, D28)","CAMK1D",2.33113486690217,1.45069292258717,0.649752751549051,2.23268453904755,0.0255697547364328,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"571","BBIBP (V3, D28)","CXCL8",323.449860510684,-1.21062497430595,0.374131782348665,-3.23582499916495,0.00121291720862655,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"572","BBIBP (V3, D28)","PTPRC",7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"573","BBIBP (V3, D28)","SMIM19",6.03333134644282,1.07293016528188,0.481301220064502,2.22922801886538,0.0257987371724975,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"574","BBIBP (V3, D28)","CD247",10.2698842670886,1.25839663896005,0.44783293069334,2.80996896992767,0.00495462766480877,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"575","BBIBP (V3, D28)","U51244.1",0.89657423375008,2.39710238757405,1.22107083486467,1.96311493087107,0.0496328210201972,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"576","BBIBP (V3, D28)","EGOT",3.18694458552487,1.11245082277153,0.562728369342247,1.97688775504926,0.0480543192356175,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"577","BBIBP (V3, D28)","MIF4GD",5.65635445398639,1.55503931404619,0.631045426186083,2.46422721648511,0.0137309036501886,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"578","BBIBP (V3, D28)","CCL3L1",60.9214752374901,-1.36542029804564,0.636419098556404,-2.14547347988587,0.0319150095991693,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"579","BBIBP (V3, D28)","ALKBH7",2.26317797230421,3.19925180793318,1.0298843788012,3.10641842306332,0.00189368550243239,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"580","BBIBP (V3, D28)","LOC100420571",4.61426455234898,1.87458011553172,0.597168512763455,3.13911412853454,0.00169459433996248,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"581","BBIBP (V3, D28)","RNU6-435P",3.61513146995424,2.27556649514467,0.641823010864621,3.54547352872123,0.00039190834909384,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"582","BBIBP (V3, D28)","PTPRC",7.85942945732736,1.10203524051348,0.450747602001534,2.44490538744946,0.0144890145782402,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"583","BBIBP (V3, D28)","LINC01303",2.84945915349848,1.31531820037261,0.588227707445669,2.23606977999094,0.0253472006247147,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"584","BBIBP (V3, D28)","LOC100421591",1.90358341832257,2.09065042719199,0.9896553757938,2.11250348184597,0.0346432876351814,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"585","BBIBP (V3, D28)","CCL3",155.212302878845,-1.30252534244731,0.425047839062109,-3.06442057280282,0.00218092076934285,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"586","BBIBP (V3, D28)","BACH2",5.49880548975903,1.23288459329041,0.477883472690545,2.57988539831502,0.00988331077949324,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"587","BBIBP (V3, D28)","SZT2",1.49849383762412,2.3740919507227,1.11992129506659,2.11987392433816,0.0340166789559431,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"588","BBIBP (V3, D28)","GDF15",0.963674785432168,2.43580749738133,1.08901095139801,2.23671533720977,0.0253049509469134,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"589","BBIBP (V3, D28)","NUDT10",0.920687345453866,2.06394760613622,1.04513890138529,1.97480698823912,0.0482900557028199,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"590","BBIBP (V3, D28)","RIPOR3",5.86301979411596,1.34643437039643,0.469190719035236,2.86969523430687,0.00410867599153189,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"591","BBIBP (V3, D28)","FAR1-IT1",5.03876716910525,2.27218753500882,0.69663878706268,3.26164373446577,0.00110768260420993,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"592","BBIBP (V3, D28)","PDHA1P1",1.94843807744131,1.56487294440874,0.705092235078663,2.21938757307993,0.0264603683595578,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"593","BBIBP (V3, D28)","MIR4453",6.84995669411574,1.15847123483952,0.411496467352702,2.81526410735034,0.00487371624001307,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"594","BBIBP (V3, D28)","HSP90AB4P",2.21864018712634,1.83409672804777,0.768226638688967,2.38744224123468,0.0169660684781877,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"595","BBIBP (V3, D28)","ARID1B",3.09756906395024,1.8694363942191,0.72915369258406,2.56384410204928,0.0103520030386899,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"596","BBIBP (V3, D28)","TXLNB",4.81166840465289,1.0856914874488,0.479710030041179,2.26322448866787,0.0236218543734843,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"597","BBIBP (V3, D28)","RPL12P25",7.48361193640077,1.05069909201221,0.39262645037926,2.67607821887007,0.00744892583182374,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"598","BBIBP (V3, D28)","POLR2J4",13.6581388845568,1.00758073336346,0.358254047703228,2.81247550397009,0.00491617679029318,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"599","BBIBP (V3, D28)","TCTEX1D4",7.77198571897688,1.12435676606454,0.550384657660846,2.04285630134221,0.0410666652303717,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"600","BBIBP (V3, D28)","ZRANB1",3.76686652580572,1.61493557865096,0.590467354786423,2.73501247030854,0.00623779128652505,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"601","BBIBP (V3, D28)","CD44-AS1",7.51753416339311,1.47744474816812,0.528228744412182,2.79697908112182,0.00515828729423565,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"602","BBIBP (V3, D28)","IGKV2D-24",1.36149090026015,-2.38261619215838,1.16146049345437,-2.0513966730561,0.0402283327898099,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"603","BBIBP (V3, D28)","ITK",5.30650964063423,1.07468134063245,0.49261591149267,2.18158065048298,0.0291404962231128,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"604","BBIBP (V3, D28)","GPR152",1.96188932812034,1.80065516037592,0.86788165970253,2.0747703794007,0.0380078210519947,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"605","BBIBP (V3, D28)","RN7SKP175",2.59557516349898,1.84280456334264,0.734078277127816,2.51036520322174,0.0120606358246383,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"606","BBIBP (V3, D28)","GDF15",3.38834466938529,3.50600752461341,1.06367159315311,3.29613721677038,0.00098024125235004,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"607","BBIBP (V3, D28)","CCDC17",3.45677374831335,1.10627775559111,0.537088340436462,2.05976870526011,0.0394206576675931,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"608","BBIBP (V3, D28)","LDLRAD4",5.35666045120114,1.02808511621213,0.518114347030003,1.98428227688626,0.0472243808066054,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"609","BBIBP (V3, D28)","WNT4",2.01916782766859,2.16364621467163,0.848003547293052,2.55145891969238,0.0107272969585902,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"610","BBIBP (V3, D28)","CCL3",155.212302878845,-1.30252534244731,0.425047839062109,-3.06442057280282,0.00218092076934285,1,"DOWN",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"611","BBIBP (V3, D28)","LRRC14B",2.27002786974216,1.76686520796854,0.672284052657505,2.62815278896504,0.00858499463377411,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"612","BBIBP (V3, D28)","LOC105375465",5.04695945442718,1.01395516827285,0.470560328430628,2.15478251567553,0.0311788570806376,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"613","BBIBP (V3, D28)","TRAF3IP2-AS1",1.06499027489119,2.19641384388497,1.03278879008349,2.1266824978875,0.033446472695433,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"614","BBIBP (V3, D28)","CD247",10.2698842670886,1.25839663896005,0.44783293069334,2.80996896992767,0.00495462766480877,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"615","BBIBP (V3, D28)","PSMD6-AS2",13.5583535946073,1.14211831804617,0.322638570912516,3.53993112111776,0.00040023147438882,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"616","BBIBP (V3, D28)","CD247",10.2698842670886,1.25839663896005,0.44783293069334,2.80996896992767,0.00495462766480877,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"617","BBIBP (V3, D28)","NNAT",4.59589387070467,1.24579586323467,0.599625101328251,2.07762460323135,0.037743948301407,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"618","BBIBP (V3, D28)","CARM1",1.68773353074397,2.93556917901169,1.03689583042547,2.83111291691387,0.00463863419516341,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"619","BBIBP (V3, D28)","CD83",9.2997860389972,1.33919643104197,0.497640595773842,2.6910916079093,0.00712186356180851,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"620","BBIBP (V3, D28)","CHURC1-FNTB",6.40872203842334,1.17949105678396,0.453650016898951,2.60000223266098,0.00932231539528265,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"621","BBIBP (V3, D28)","LOC107984546",0.884370949579058,2.65269956694585,1.06267044971507,2.49625795810648,0.0125511291473567,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
"622","BBIBP (V3, D28)","BRSK2",0.733715385701672,2.84618893434946,1.08961550579539,2.61210392033822,0.00899868960893807,1,"UP",52,"BBIBP",28,3,0,"IN","HO","V","H","GSE206023","None","No","Yes"
