"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","condition","day","vaccine","direction","study"
"2539","PTS",263.936094335982,1.15261491602101,0.31751233677855,3.63014214727949,0.00028326517862008,0.0142362330628923,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2540","NARF",2890.85645586754,0.899464124487403,0.2479226164433,3.628003517352,0.000285621370811365,0.014236342117117,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2541","NFAM1",17911.6870793724,0.957870310442992,0.263972098572473,3.62868013560157,0.000284873941912661,0.014236342117117,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2542","POU5F1",56.9225907615823,1.5901853851617,0.43814100355735,3.62939184475017,0.000284089727551368,0.014236342117117,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2543","ANKRD22",669.595271260675,3.01158640923554,0.831917030526208,3.62005620600247,0.000294539028442947,0.0146056066985156,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2544","ASAP1-IT2",36.121465431223,1.75164078929095,0.483957799803221,3.61940811782178,0.00029527763135461,0.0146056066985156,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2545","NAIF1",380.786507190087,0.467379474189638,0.1291366959377,3.61926151815994,0.00029544494616961,0.0146056066985156,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2546","PPP1R1A",4.56632212498149,2.39970500810699,0.663563461884859,3.61639111546408,0.000298738893951527,0.0146487020350339,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2547","TSPO",330.978951622321,1.42669388854178,0.394392582211046,3.61744604967833,0.000297524320582001,0.0146487020350339,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2548","UBL5",1808.7208687599,0.800192231295213,0.221229142261948,3.6170290365622,0.0002980038848742,0.0146487020350339,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2549","NSUN7",447.721740250286,1.71218958057186,0.473638413197297,3.61497195511174,0.000300380136904165,0.0146894793095749,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2550","CTBS",4175.15126412769,1.04542693922378,0.289419821442989,3.61214699812712,0.000303672333591242,0.0147313560116201,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2551","NPFF",135.458984045803,0.740612110257695,0.204970577149289,3.61326059846274,0.0003023705328469,0.0147313560116201,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2552","PLBD1",9603.59925099053,1.24442462204645,0.344471556275182,3.61256132582493,0.000303187371891562,0.0147313560116201,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2553","DSC2",2103.17563850229,1.83589241940243,0.508613344486118,3.60960332501174,0.000306665604085599,0.0148368908131334,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2554","FLJ32255",1177.91049313411,0.742577075866731,0.205908446163441,3.60634587702783,0.000310539160055896,0.0149290912413179,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2555","GAS7",7989.30457199976,1.15674517338205,0.320787081226799,3.60595934524004,0.000311001828078723,0.0149290912413179,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2556","GPALPP1",427.200002248199,-0.536072947985703,0.148673488888373,-3.60570638379381,0.000311304965344592,0.0149290912413179,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2557","GPM6B",374.529864798402,-0.851206272683959,0.236127697953674,-3.60485567792626,0.000312326442519841,0.0149290912413179,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2558","LINC01268",27.8855895404449,1.57235715160198,0.436213678455682,3.60455719125672,0.000312685590679645,0.0149290912413179,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2559","TET2-AS1",41.5571170827927,2.02696584085463,0.562644351650935,3.60257031801176,0.000315086127050689,0.0150042194306579,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2560","MKNK1-AS1",204.177198305066,1.22978928121606,0.341627865852902,3.59979206656867,0.000318471745315907,0.0151257405111688,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2561","NFKBIB",746.591421948545,0.753804141789659,0.209663784316026,3.59529970447091,0.000324018341349801,0.0153489941699985,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2562","NAMPT",206003.407467952,1.38088098136471,0.384181842055631,3.59434213229879,0.000325212260714629,0.0153654324118373,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2563","C1R",183.029142432025,1.18713459913893,0.330565399202201,3.59122461698653,0.000329127822717333,0.0155100417858716,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2564","EHD4-AS1",13.0908202891413,2.61664075556619,0.728851235837733,3.59008893297499,0.000330565159076865,0.0155374188630351,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2565","SOD2",42162.4776889372,1.15028241785547,0.320471983295176,3.58933846892938,0.000331518177009518,0.0155419490580974,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2566","TTC24",193.155403401435,-1.17439818019901,0.32725834719802,-3.58859656370626,0.000332462852796042,0.0155460658203056,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2567","GOLGA6C",9.85157160213779,2.45648098566194,0.685409794016542,3.58395956274103,0.000338424502228492,0.0157841535833715,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2568","LOC100422556",44.2377106111104,1.3069455305977,0.364869766879841,3.58195073758497,0.000341038111593242,0.0158652678426569,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2569","TRIB1",7885.84989045105,1.46794620836584,0.410007164336223,3.5802940437452,0.000343207771529126,0.0159253672604934,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2570","AOAH-IT1",124.752311556205,1.83184610940874,0.512079049251138,3.57727212641802,0.000347198667423403,0.0159296791440333,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2571","KCNJ15",17475.0036226395,1.63452869601494,0.456731667412244,3.57875052823877,0.000345240822919087,0.0159296791440333,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2572","LINC00664",70.4131953949785,2.3538903730179,0.657845910746014,3.57817892391932,0.000345996569562279,0.0159296791440333,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2573","ZNF543",180.017123618413,-1.29720018410031,0.362660274565718,-3.57690178681328,0.000347690731468732,0.0159296791440333,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2574","ZNF773",257.105293541663,-0.966457174559216,0.270061300081408,-3.57865852777826,0.00034536235696827,0.0159296791440333,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2575","KNOP1",231.979677526795,-0.997633783078907,0.279082948865059,-3.57468554469546,0.000350649074101934,0.0160247510111622,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2576","ADAMTS3",5.63561333433476,4.5942440745474,1.28676578413681,3.570380974677,0.000356462402701587,0.016249490884962,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2577","MIR645",12.2444350683467,1.69551375729843,0.475033146143602,3.56925357959311,0.000357999777965564,0.0162786716080933,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2578","FARP1",65.0169390823941,1.77835187695328,0.49884416248956,3.56494474763048,0.000363932847074803,0.0164417476858075,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2579","LOC100996291",12.8719609102825,2.07453616428174,0.581894134496185,3.56514362544299,0.000363656989541615,0.0164417476858075,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2580","TAF7",6597.64969929894,0.500946994236016,0.140530831742286,3.56467679031947,0.000364304832149845,0.0164417476858075,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2581","MIR199A1",14.1734351053705,2.6519129558661,0.744332511334168,3.56280683093194,0.000366910670631494,0.016518263764931,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2582","ANKRD33B",723.745152868289,0.87513742405429,0.245759084558348,3.56095655884702,0.000369506218685455,0.0165529662360746,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2583","RBM23",5422.80585072677,0.666248792119412,0.187096353026428,3.56099293942572,0.000369455019254142,0.0165529662360746,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2584","ATAD5",465.181447410775,-0.515664444814994,0.145054385129722,-3.55497315268226,0.000378017686079578,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2585","BID",1965.37801114223,0.755433497619283,0.212435623120187,3.55605847326223,0.000376460323777294,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2586","HCAR3",6131.00298779293,1.44246179868189,0.405515199451327,3.55710908156729,0.00037495848574357,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2587","NFKBIZ",13951.462036908,1.28270868832508,0.360747902170597,3.55569271673405,0.000376984488638866,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2588","ORAI2",3668.28498481626,1.05971319772505,0.298030434787988,3.55572140972415,0.000376943344132632,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2589","SH2D5",2.12518693468643,3.28217346619513,0.922646527111128,3.55734657829564,0.000374619762668884,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2590","SNORA69",22.8362213564969,1.29681833251939,0.364701556971835,3.55583437396605,0.000376781399087564,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2591","VCPKMT",1146.48530438128,1.02052761143346,0.286744554821573,3.55901304583964,0.000372251042890862,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2592","VNN1",1884.99742764639,2.21130606916123,0.622043976392423,3.55490311470551,0.000378118392442171,0.0165705362175804,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2593","ELF2",4330.74927954717,0.742151366576506,0.209040729276123,3.55027161044867,0.00038483388740518,0.0167494253745132,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2594","MAN1A1",4258.39540122174,1.16949763635691,0.329379448108631,3.55060901058771,0.000384340931186438,0.0167494253745132,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2595","SLC35F3",23.1696828378151,-1.42599868963934,0.401669571396459,-3.55017853277175,0.000384969981875764,0.0167494253745132,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2596","USP3-AS1",461.700268929888,1.06283253234588,0.299491169904492,3.54879421882393,0.000386999387103509,0.01679743990483,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2597","ADRB1",18.0085363335293,1.64191494133276,0.463384307241463,3.54331149258619,0.000395135686537248,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2598","FPR1",49030.9329603473,1.06685823648453,0.301242127867887,3.54153067512661,0.000397812599873429,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2599","GPATCH11",1252.44592179076,-0.659062757737697,0.186101499166041,-3.54141562905776,0.000397986117733849,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2600","JAG1",432.358300585471,1.4769111929096,0.416620044494898,3.54498352257673,0.000392637630244144,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2601","LOC100996351",116.801361319791,1.39708884008768,0.394556478998671,3.54090964019473,0.000398750113544894,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2602","NFKBIA",19113.7839201772,2.0735465562827,0.585074809142626,3.54407081604024,0.000393999402557506,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2603","PLAUR",3111.42984393864,1.20911477004846,0.34107718261119,3.54498873478379,0.000392629866195071,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2604","RIMBP3",34.5035911523458,-1.75285531563509,0.49469322786417,-3.54331779151902,0.000395126247964025,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2605","RTFDC1",6671.93643697565,0.642463783162729,0.181345677562202,3.54275763171892,0.000395966437970765,0.016942677541089,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2606","LOC101928694",33.5137664982886,1.64950929470043,0.466014041397911,3.53961286177636,0.000400714387956463,0.0169863578053601,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2607","NDUFB3",1695.27338458927,0.810956993248133,0.229204240099051,3.53814132276818,0.000402954326044992,0.0170414926280519,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2608","GABARAP",17157.0242962677,0.758872391341748,0.214769798310739,3.53342228428122,0.000410216673997847,0.0172124240059515,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2609","GBP2",31948.6118649179,1.09769321734776,0.310643198972136,3.53361419461247,0.000409918964965523,0.0172124240059515,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2610","HYMAI",11.2700068342889,2.17091967907415,0.614268970099198,3.53415162534348,0.00040908632633342,0.0172124240059515,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2611","TRIP10",221.692081488864,-0.609415957978511,0.172489925134681,-3.53305248119666,0.000410790916308052,0.0172124240059515,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2612","LINC01535",9.42316308063402,-2.17309550961532,0.615654602731885,-3.52973160595649,0.000415981430102363,0.0173529284908996,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2613","PSMB3",2141.90123318194,1.04786223226471,0.296871444035712,3.52968348191365,0.000416057096044828,0.0173529284908996,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2614","SH2D4B",12.8242526831425,1.43221575950266,0.405888554869748,3.52859360610025,0.000417774165133232,0.0173845795367253,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2615","FAM132B",10.8315628052761,-2.35598487670173,0.668037178019777,-3.52672718558184,0.000420730038280436,0.0174324350196928,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2616","NPR2",219.207619009534,-1.02319514398267,0.29018165658256,-3.52605039213275,0.000421806700856812,0.0174324350196928,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2617","UBL3",3464.42057687444,0.516979883198861,0.146609968342056,3.52622600662933,0.000421527081322587,0.0174324350196928,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2618","LOC102723704",39.1275355535477,1.44830551924581,0.410901480754628,3.52470260410348,0.000423958468827982,0.017481542045332,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2619","TGM4",61.4851878481965,1.59133029740965,0.451711108335714,3.52289387629353,0.000426862245511936,0.017561364445177,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2620","LOC101928105",8.70294835852593,1.90604515696349,0.541138292785569,3.52228844710271,0.000427838357641999,0.0175616998251104,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2621","ITIH3",52.5277870785949,0.964305051038205,0.274054676781865,3.51865935061472,0.000433733246371701,0.0177634814648347,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2622","LIPM",14.8459960548007,3.096294499777,0.880221813703138,3.51762981963685,0.000435419310854918,0.0177923706235153,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2623","CRABP2",67.4337262967124,1.35230313893175,0.384764041460479,3.51462972942771,0.000440367522611589,0.0177972007493349,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2624","EBI3",3.42609483418021,2.73248538355324,0.777445080465094,3.51469891856358,0.000440252816291048,0.0177972007493349,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2625","LOC102723885",17.0763021687372,1.61443801401953,0.459170645116201,3.51598698913116,0.00043812245393686,0.0177972007493349,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2626","SCN2B",10.0082961300315,2.24976305245814,0.640034455878754,3.51506552779142,0.000439645492562087,0.0177972007493349,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2627","SH3GLB1",10475.0045064037,0.936889726247911,0.26657195954684,3.51458468415275,0.000440442216637346,0.0177972007493349,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2628","EIF4E3",7954.85008546488,0.930204447309528,0.264966763548272,3.51064576874776,0.000447019644714141,0.0179997531796916,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2629","SNORA45B",51.7581532534347,1.53027851472266,0.435927556141425,3.51039637931539,0.000447439160229341,0.0179997531796916,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2630","C5orf56",941.265503072388,1.29979855664775,0.370380700527819,3.5093582219469,0.000449189469472273,0.0180301870456537,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2631","BCL3",2281.60987642892,1.38603433379553,0.395094486209832,3.50810852131057,0.000451304911437112,0.0180494765985125,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2632","TNIP2",772.30822729139,0.505175523812178,0.144010833524818,3.50789945066957,0.000451659724175973,0.0180494765985125,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2633","XRCC2",72.3831416201252,-0.960209450941011,0.274206259795466,-3.50177801067432,0.000462164517314159,0.0184286831596281,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2634","MRS2P2",27.9856640769883,1.97464366695873,0.564601311407851,3.49741246975656,0.000469794850696876,0.0186918595969154,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2635","REC8",1988.05254534998,1.3295033710291,0.380325986736351,3.49569426595806,0.000472830125672872,0.0187714594531355,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2636","ST6GALNAC3",118.963355909064,1.32477850130378,0.379195526208245,3.49365540925777,0.000476455577664418,0.0188740907108418,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2637","SLC37A3",1493.47602604175,1.1353792092321,0.325080419732702,3.49261025984177,0.000478324077334363,0.0189068273095367,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2638","SPATA1",307.28998133879,1.04428598089185,0.299051386183763,3.49199511902665,0.000479427008129422,0.0189092265402002,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2639","SPINK8",11.9359112333057,2.30770216909049,0.661131866446838,3.4905323524835,0.000482059242938906,0.0189370686501427,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2640","ZNF418",193.606569060266,-1.29471855850398,0.370932444924842,-3.49044300712578,0.000482220455071704,0.0189370686501427,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2641","TMEM261",369.489061649207,-0.585770436281812,0.167865021774487,-3.48953242366804,0.000483866355262856,0.0189606636793391,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2642","CCNDBP1",4281.3623081975,0.762223662234623,0.21848964137405,3.48860320077925,0.000485551346871205,0.0189856855307851,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2643","CLP1",843.560970038478,1.06978502250503,0.306790750314903,3.48701850172132,0.000488437565891338,0.0190165724419883,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2644","MGAM",19574.9021357601,1.67805130320333,0.481174986589213,3.4874034394392,0.00048773500971238,0.0190165724419883,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2645","CCDC36",58.2262745494538,1.3008008447878,0.37333287349216,3.48429226877369,0.00049344033424774,0.0191702098163956,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2646","GYLTL1B",133.218798551287,-1.35037606301185,0.387829335100737,-3.48188221156889,0.000497902653946974,0.019220101809702,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2647","MIR644A",13.8499112286705,2.22083033530516,0.637785068531124,3.48209835081264,0.000497500932618358,0.019220101809702,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2648","YPEL5",12669.2430024899,1.10301488661355,0.316727877131716,3.48253174492386,0.000496696326817813,0.019220101809702,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2649","MUC1",90.7974980597339,1.47117483171476,0.422868062729726,3.4790398267912,0.000503213794601827,0.0193838808396199,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2650","FASTKD5",1321.94139227094,0.919097603547463,0.264251070028024,3.47812254251228,0.000504939029029511,0.019409128821361,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2651","CAPZB",9966.77803140533,0.493251766055694,0.142107484244873,3.47097669539872,0.000518569002805767,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2652","FCER2",855.247888488596,-1.52607812027674,0.4397603000573,-3.47024986129465,0.000519974412539316,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","DOWN","GSE201530"
"2653","MIR5194",49.96862668176,1.9896238316483,0.572998027365063,3.47230485381878,0.000516010011292167,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2654","PRRC1",1924.4641224937,-0.42514897673672,0.122523294636069,-3.46994404614682,0.00052056679848789,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","NEUTRAL","GSE201530"
"2655","PYGL",12130.4682943434,1.35169475777569,0.389520560527641,3.47014996062004,0.000520167858201691,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
"2656","RELT",3841.9573450756,1.22755921159576,0.353758239710317,3.47005122085912,0.000520359121802856,0.0196354333159372,"H-BNT-I (D3)",3,"H-BNT-I","UP","GSE201530"
