genes,condition,log2fold_change,direction,meta_p,fdr,bioprocess
STRN,"BNT-I-BNT (D51, severe)",-0.8510155899805079,NEUTRAL,9.226245125315253e-5,0.0059493090259464644,Other
STRN,"ChAd-BNT (V2, D3)",0.2297429292427962,NEUTRAL,6.502961604230231e-6,8.031454094585654e-4,Other
STRN,"I (D10, moderate)",0.5195387199075306,NEUTRAL,1.8409356039042056e-4,0.009869624001294288,Other
STRN3,"BNT-I (D26, severe)",-0.7548467055681622,NEUTRAL,0.0017093429579188733,0.0472589553852334,Other
STRN3,"ChAd-BNT (V2, D3)",-0.30233500306383887,NEUTRAL,4.706819064859027e-8,1.5177426247233741e-5,Other
STRN3,"ChAd-BNT (V2, D7)",-0.4521265874368094,NEUTRAL,3.508273141853035e-12,4.4051875658445774e-9,Other
STRN3,"I (D26, moderate)",-0.7956637807352495,NEUTRAL,1.1100797750838376e-4,0.006813719251892229,Other
STRN3,"I (D51, moderate)",-0.9017005732432266,NEUTRAL,1.7942997974005993e-4,0.009693053098361808,Other
STS,"ChAd-BNT (V2, D3)",0.2807031021742213,NEUTRAL,8.804856705275317e-4,0.030029100473402928,Other
STS,"I (D26, moderate)",-1.5923586988036167,DOWN,5.239859762062205e-4,0.020854311887027594,Other
STT3A,"ChAd (V1, D7)",0.4599431442871308,NEUTRAL,2.9715512707062454e-9,1.4657091608773182e-6,Other
STT3A,"ChAd-BNT (V2, D7)",0.3966684949641868,NEUTRAL,5.292010775043742e-4,0.021002793766348823,Other
STT3A,"I (D26, moderate)",1.086434563655843,UP,0.0014998926292300368,0.04326709196249053,Other
STT3B,"ChAd (V1, D7)",0.189201334328534,NEUTRAL,3.599286971879009e-9,1.7172620203159083e-6,Other
STT3B,"ZF2001 (V3, D07)",-0.32711627916797764,NEUTRAL,1.4270902094679593e-6,2.482886343332142e-4,Other
STT3B,"ZF2001 (V3, D14)",-0.21884676935924555,NEUTRAL,0.00121346087318829,0.037558731609286494,Other
STUM,"ZF2001 (V3, D07)",3.194016154830618,UP,0.00145024189993109,0.04231392049385138,Other
STX10,"I (D26, severe)",-1.307377222294975,DOWN,0.0018501212964482216,0.04985392482161788,Other
STX11,"ChAd (V1, D7)",-0.31243273447992725,NEUTRAL,0.00143063534690003,0.04193248842613513,Other
STX11,"ChAd-BNT (V2, D7)",-0.611769655928944,NEUTRAL,2.377396421915151e-5,0.002165886731981956,Other
STX11,"I (D26, moderate)",-1.5872545798314148,DOWN,1.6554344107264243e-5,0.001654198780808543,Other
STX11,"ZF2001 (V3, D07)",-0.5522725276402715,NEUTRAL,0.00185647627297404,0.04997525322375905,Other
STX12,"ChAd (V1, D3)",0.28865761587735955,NEUTRAL,1.496890542044696e-7,3.956185304041691e-5,Other
STX16,"BNT-I (D26, severe)",-0.7621385946784468,NEUTRAL,3.622617965936337e-5,0.0029750034733401066,Other
STX16,"ChAd (V1, D3)",-0.16408642098551887,NEUTRAL,3.070483237175487e-4,0.014285138091919038,Other
STX16,"I (D26, moderate)",-0.5677196669441537,NEUTRAL,3.246733740247447e-4,0.014855076096347128,Other
STX17,"ChAd-BNT (V2, D3)",0.24452363835457927,NEUTRAL,3.5599344629612154e-6,5.058694505792955e-4,Other
STX1A,"I (D10, moderate)",1.4800381172755082,UP,1.969152800266552e-6,3.196025007467038e-4,Other
STX1B,"ChAd-BNT (V2, D7)",0.5433116689185443,NEUTRAL,3.773210079060277e-4,0.016539127022197165,Other
STX1B,"I (D26, moderate)",0.9625589133499329,NEUTRAL,0.0014257349581059924,0.04183955055621734,Other
STX1B,"ZF2001 (V3, D07)",0.8589405908476516,NEUTRAL,8.24247327003196e-4,0.028667702669486077,Other
STX2,"BNT-I (D10, severe)",-0.9989968688668107,NEUTRAL,1.4703770181993803e-5,0.0015089286546551143,Other
STX2,"ChAd-BNT (V2, D3)",0.3959833694774153,NEUTRAL,9.799780912721194e-8,2.775215843927565e-5,Other
STX2,"ChAd-BNT (V2, D7)",0.4882201699171563,NEUTRAL,2.030608474759478e-8,7.5227021369673905e-6,Other
STX3,"BNT-I (D26, severe)",-1.4793222196917752,DOWN,2.2769084849622555e-4,0.011548644046987333,Other
STX3,"I (D26, moderate)",-1.211254742778471,DOWN,4.2370957394179446e-4,0.017945999514395954,Other
STX3,"I (D26, severe)",-1.902252506561577,DOWN,2.140947304610031e-6,3.408334180795477e-4,Other
STX5,"ChAd-BNT (V2, D3)",-0.21458186741140767,NEUTRAL,1.2263404650208202e-5,0.0013077576085371236,Other
STX5,"ChAd-BNT (V2, D7)",-0.22090961107813267,NEUTRAL,1.2320394259924064e-4,0.007363969791745458,Other
STX7,"ChAd-BNT (V2, D3)",0.4202526245753181,NEUTRAL,1.1127760332146671e-5,0.001215082985238657,Other
STX7,"ZF2001 (V3, D07)",0.3744217077624868,NEUTRAL,3.3037188736629756e-4,0.015033815918633169,Other
STX8,"ChAd (V1, D3)",0.15733441398622316,NEUTRAL,1.8732421125919785e-4,0.00999703254234159,Other
STXBP2,"ChAd (V1, D3)",0.2273025235562504,NEUTRAL,6.305007347089775e-4,0.02376179435577577,Other
STXBP2,"I (D26, moderate)",-0.7253755898888594,NEUTRAL,0.0012076518556190879,0.03743515416459678,Other
STXBP2,"I (D26, severe)",-0.9771438581052961,NEUTRAL,1.891075419751565e-4,0.010067834056878186,Other
STXBP2,"ZF2001 (V3, D07)",-0.3725205966400173,NEUTRAL,0.00110349296894921,0.0351641851400403,Other
STXBP5,"ChAd (V1, D3)",-0.1750513850835945,NEUTRAL,4.7188928758162667e-4,0.019352033321902554,Other
STXBP5,"I (D26, severe)",-1.2110395375910303,DOWN,0.0017916744851721683,0.04878353257244541,Other
STXBP5-AS1,"BNT-I (D26, severe)",-1.1203833664069307,DOWN,8.182885100030142e-4,0.028526685722643507,Other
STXBP5-AS1,"ChAd (V1, D3)",-0.27967434550989295,NEUTRAL,1.3031181784199728e-4,0.0076636926054480334,Other
STXBP5-AS1,"ChAd-BNT (V2, D3)",-0.30738863029831787,NEUTRAL,7.608934102065623e-4,0.027113058885075564,Other
STXBP5-AS1,"I (D26, severe)",-1.561967642964356,DOWN,3.6914503911029034e-6,5.195327332576849e-4,Other
STXBP5L,"ZF2001 (V3, D07)",5.146336205365575,UP,0.00148067976714021,0.04291156809428041,Other
STYX,"ZF2001 (V3, D14)",-0.3685634955523706,NEUTRAL,2.4641523966493015e-4,0.012200063814622243,Other
STYX,"ZF2001 (V3, D28)",-0.3579581659232153,NEUTRAL,3.69725656913733e-4,0.01631102829322044,Other
STYXL1,"ChAd (V1, D3)",0.342970272034999,NEUTRAL,1.6929590273319472e-6,2.840135745974624e-4,Other
STYXL1,"ZF2001 (V3, D07)",-0.5073362694538898,NEUTRAL,2.9520438597771656e-4,0.013874506727926013,Other
STYXL1,"ZF2001 (V3, D14)",-0.5000547185532472,NEUTRAL,3.085980561127664e-4,0.014339645022746834,Other
SUB1,"BBIBP (V3, D14)",-0.3813120168659499,NEUTRAL,0.00118829814624252,0.03704478398954149,Other
SUB1,"ChAd (V1, D7)",0.33873465882361287,NEUTRAL,4.036754674910561e-10,2.661285259849364e-7,Other
SUCLA2,"BNT-I (D10, mild)",0.8556902097759732,NEUTRAL,7.192758286030194e-4,0.026075048384691334,Other
SUCLA2,"ChAd (V1, D3)",0.13659241068949968,NEUTRAL,2.788171716289232e-4,0.013318110236550783,Other
SUCLG1,"ChAd (V1, D3)",0.2707220477011646,NEUTRAL,8.179859866148994e-10,4.871029478747761e-7,Other
SUCLG1,"ChAd-BNT (V2, D3)",0.2119464905178527,NEUTRAL,1.2056703311744158e-4,0.007243351033145126,Other
SUCLG2P4,"ZF2001 (V3, D07)",1.940407501689809,UP,4.041535770017189e-5,0.0032297570447841735,Other
SUCO,"ChAd (V1, D3)",-0.14440293800331758,NEUTRAL,0.00182375063742001,0.049376111007469595,Other
SUCO,"ChAd-BNT (V2, D3)",-0.1812950997352677,NEUTRAL,0.00176090562548243,0.04821440364993874,Other
SUCO,"ChAd-BNT (V2, D7)",-0.2966182110411178,NEUTRAL,1.275342661831339e-5,0.0013487858384783667,Other
SUCO,"I (D10, moderate)",1.318425563050711,UP,8.219501710845046e-5,0.005460814465451064,Other
SUFU,"ChAd (V1, D3)",0.19348228660453387,NEUTRAL,8.829505985439934e-10,5.170202034479773e-7,Other
SUFU,"ChAd-BNT (V2, D7)",-0.1982870546154436,NEUTRAL,2.019614103634068e-5,0.0019182813166428946,Other
SUGP1,"BNT-I (D51, severe)",0.7722510079003205,NEUTRAL,0.00184159958332327,0.0497067410803518,Other
SUGP1,"BNT-I-BNT (D51, severe)",0.8850551121052966,NEUTRAL,3.4782174646729797e-4,0.015603933366821612,Other
SUGP1,"ChAd-BNT (V2, D7)",0.28489093578515606,NEUTRAL,8.732193922402063e-4,0.02985167328205797,Other
SUGP1,"I (D51, moderate)",0.7836580574520684,NEUTRAL,2.3485987650577834e-5,0.0021468719986971795,Other
SUGP2,"ChAd-BNT (V2, D3)",0.3929815090429493,NEUTRAL,8.175768636543728e-6,9.559447901559968e-4,Other
SUGP2,"ChAd-BNT (V2, D7)",0.4851346325449383,NEUTRAL,2.6200437969028956e-6,3.9843704529735004e-4,Other
SUGP2,"ZF2001 (V3, D28)",0.6148642787818092,NEUTRAL,1.617804128766724e-4,0.008980105907591535,Other
SUGT1,"ChAd (V1, D3)",0.11969774962938588,NEUTRAL,0.00157092302338351,0.0446358723462038,Other
SUGT1P1,"BBIBP (V3, D28)",1.8614640891290868,UP,2.6746384181443827e-5,0.0023626662204693028,Other
SUGT1P1,"ZF2001 (V3, D14)",1.4791813626121664,UP,0.0012661588264223,0.038637305075600974,Other
SULT1A2,"BNT-I (D26, mild)",-2.179897999628189,DOWN,0.0010443459578543522,0.03385293799852527,Other
SULT1A2,"I (D10, moderate)",1.528591058624284,UP,1.8424959426312587e-4,0.009876313728537988,Other
SULT1A2,"I (D26, severe)",-1.754207192770288,DOWN,3.413127012143705e-4,0.015392046823230364,Other
SULT1B1,"ChAd-BNT (V2, D3)",0.4108600650703998,NEUTRAL,0.00105329042276887,0.03403229064734559,Other
SULT1C2,"ZF2001 (V3, D07)",1.1023461253736166,UP,0.0015235731934638,0.04371740616970081,Other
SULT1E1,"I (D10, severe)",5.75307644938858,UP,5.418769278482562e-4,0.021346412245676318,Other
SULT1E1,"ZF2001 (V3, D07)",1.453757775329388,UP,9.34877847565862e-5,0.006007482084506447,Other
SULT2B1,"I (D26, moderate)",3.4076685287399675,UP,4.105815586010829e-7,9.083779224423739e-5,Other
SUMF1,BNT-I (D4),1.0171852548670326,UP,1.3395435817507246e-4,0.007824012358541702,Other
SUMF1,"ChAd (V1, D7)",-0.1923580958282033,NEUTRAL,0.00101831378801871,0.03327968714741475,Other
SUMF1,"I (D26, moderate)",-0.7574219632721246,NEUTRAL,2.0107240671555363e-4,0.010550229318349466,Other
SUMF2,"I (D10, moderate)",-0.6482060279026783,NEUTRAL,4.4996027148593406e-4,0.018707211242901044,Other
SUMF2,"I (D26, moderate)",0.5691698715018497,NEUTRAL,0.0017394659934777637,0.04783183346684021,Other
SUMF2,"I (D26, severe)",0.7105115500438303,NEUTRAL,8.096769570052535e-4,0.028308713201441175,Other
SUMO1,"BNT-I (D26, severe)",-0.7595362128987667,NEUTRAL,5.16352478609568e-5,0.0038825586383559743,Other
SUMO1,"BNT-I (D51, severe)",-0.8371939314097698,NEUTRAL,8.782958190578571e-4,0.02996950943667166,Other
SUMO1,"I (D10, moderate)",0.5665594258498126,NEUTRAL,4.168933860227547e-4,0.017740537063949992,Other
SUMO1,"I (D26, moderate)",-0.8476430956749438,NEUTRAL,1.3020545458304263e-7,3.5308210886519064e-5,Other
SUMO1,"I (D26, severe)",-0.86431915595287645,NEUTRAL,4.083144883595043e-6,5.616522193399096e-4,Other
SUMO1,"I (D51, moderate)",-0.7504676654714043,NEUTRAL,6.301972488865344e-5,0.004503463724156086,Other
SUMO1,"I (D51, severe)",-0.6284872229310664,NEUTRAL,8.013811488179697e-4,0.02810053847031959,Other
SUMO1P1,"BNT-I (D26, severe)",-2.5777668488046226,DOWN,1.406420067623717e-4,0.008115623342435352,Other
SUMO1P1,"ChAd-BNT (V2, D7)",-0.9432724668504332,NEUTRAL,8.365128269230345e-4,0.02895121665787099,Other
SUMO1P1,"I (D26, moderate)",-2.002295912744323,DOWN,5.232448371847438e-4,0.020837061824444177,Other
SUMO1P1,"I (D26, severe)",-2.392783452558741,DOWN,3.9942068069488766e-4,0.01721178150604764,Other
SUMO1P3,"I (D26, severe)",-1.3995281496320018,DOWN,0.0013234718516244599,0.03982883601545881,Other
SUMO2,"ChAd (V1, D3)",0.16545294181920375,NEUTRAL,1.500931957677507e-6,2.5847684204348555e-4,Other
SUMO2,"ChAd-BNT (V2, D7)",-0.1837827078099094,NEUTRAL,2.7054379763634856e-4,0.01304082528621609,Other
SUMO2,"ZF2001 (V3, D07)",-0.37963016560201984,NEUTRAL,2.596672520893823e-4,0.01266502073329363,Other
SUMO2P3,"ChAd-BNT (V3, D1)",1.1931484929577427,UP,0.0016426575496910282,0.04602009080988322,Other
SUMO2P8,"ZF2001 (V3, D14)",1.5454439873599015,UP,2.8170324112638945e-5,0.0024645679988545667,Other
SUMO3,"BNT-I (D51, severe)",-0.8925129567210871,NEUTRAL,0.0017090909203624867,0.047257016957736826,Other
SUMO3,"ChAd (V1, D3)",0.17211184238056312,NEUTRAL,6.50339734668017e-4,0.024257779571911713,Other
SUMO3,"ChAd-BNT (V2, D7)",-0.33739001887561343,NEUTRAL,5.301825064798726e-6,6.882433930926404e-4,Other
SUMO3,"I (D26, moderate)",-0.5689654132242901,NEUTRAL,0.0016789217293736484,0.04671709631662934,Other
SUMO3,"I (D51, moderate)",-0.8091201812321751,NEUTRAL,1.3591075638386168e-4,0.007907506888530298,Other
SUMO3,"ZF2001 (V3, D07)",-0.4990990310333265,NEUTRAL,2.487117328271161e-5,0.0022370393326991977,Other
SUMO4,"BBIBP (V3, D14)",1.1498593657489469,UP,1.0013745015735652e-4,0.006314094156011127,Other
SUMO4,"BBIBP (V3, D28)",1.088072935427414,UP,2.3135626598892465e-4,0.011673351356596218,Other
SUMO4,"ChAd (V2, D3)",0.9520290841375976,NEUTRAL,0.00119034027662625,0.03708633181974967,Other
SUMO4,"ChAd-BNT (V2, D3)",0.579312881905662,NEUTRAL,6.302478700008288e-4,0.0237562732435347,Other
SUMO4,"ZF2001 (V3, D14)",1.5542615406025722,UP,1.218848308597567e-7,3.3386125176682295e-5,Other
SUMO4,"ZF2001 (V3, D28)",1.0478054469476792,UP,4.272163405754813e-4,0.018040584561286026,Other
SUN1,"ChAd (V1, D3)",-0.2025038754059676,NEUTRAL,1.3753939658788974e-5,0.0014316011889838364,Other
SUN1,"ChAd-BNT (V2, D7)",0.3055608971230131,NEUTRAL,7.428257653955146e-6,8.893842194190719e-4,Other
SUN1,"I (D26, moderate)",0.6923782042120602,NEUTRAL,0.0012220459171360114,0.0377210038879041,Other
SUN1,"ZF2001 (V3, D28)",0.25911921793945747,NEUTRAL,4.486361012261514e-4,0.01866241532779804,Other
SUOX,"ChAd (V1, D3)",0.28409334816499865,NEUTRAL,7.763730955631034e-5,0.005247151910093597,Other
SUPT16H,"BNT-I (D10, mild)",0.790819665884478,NEUTRAL,1.934008562591809e-4,0.0102406207077572,Other
SUPT16H,"BNT-I (D26, mild)",0.7401189353625021,NEUTRAL,4.78767671046734e-4,0.019560498460325624,Other
SUPT16H,"BNT-I (D26, severe)",0.8376749708134543,NEUTRAL,1.1734342762976975e-7,3.2275620238326985e-5,Other
SUPT16H,"BNT-I (D51, severe)",0.875956626463407,NEUTRAL,3.557452537580637e-5,0.002932643227938898,Other
SUPT16H,"BNT-I-BNT (D51, severe)",0.7460808263315984,NEUTRAL,4.2867826598499704e-4,0.01808294021524263,Other
SUPT16H,"ChAd (V1, D7)",0.16996305244954432,NEUTRAL,1.3883937424931331e-5,0.0014424399168789944,Other
SUPT16H,"I (D26, moderate)",0.7798716297561791,NEUTRAL,8.453579053455567e-9,3.5640286713914165e-6,Other
SUPT16H,"I (D26, severe)",0.8847924757218496,NEUTRAL,2.1667046844273426e-8,7.952309491426611e-6,Other
SUPT16H,"I (D51, moderate)",0.8412427393430089,NEUTRAL,1.027580434143026e-7,2.8881346894654783e-5,Other
SUPT16H,"I (D51, severe)",0.7655506065082407,NEUTRAL,1.2807998374737161e-6,2.2810917578840314e-4,Other
SUPT20H,"ChAd-BNT (V2, D3)",0.2327463358605461,NEUTRAL,4.8819265631120355e-4,0.019813872522475923,Other
SUPT20H,"ChAd-BNT (V2, D7)",0.30583558014966195,NEUTRAL,9.211300320137455e-5,0.005943310515753781,Other
SUPT20HL2,"ZF2001 (V3, D07)",1.8808059006608575,UP,1.1358762870675226e-6,2.0660678694206443e-4,Other
SUPT4H1,"BNT-I (D26, severe)",-1.0234960925994467,DOWN,7.523724982360686e-6,8.973014569760423e-4,Other
SUPT4H1,"ChAd (V1, D3)",0.2220778966838823,NEUTRAL,0.00129580001968376,0.03926392433108708,Other
SUPT4H1,"I (D10, moderate)",0.628577799936039,NEUTRAL,0.0012935629558898836,0.039212280073085734,Other
SUPT4H1,"I (D26, moderate)",-0.9529504576098222,NEUTRAL,1.0901904956236878e-6,1.9994650490455875e-4,Other
SUPT4H1,"I (D26, severe)",-0.979761907162806,NEUTRAL,1.7906167067309417e-5,0.0017525730342058375,Other
SUPT4H1,"I (D51, moderate)",-0.9216375102421189,NEUTRAL,5.449937012482414e-5,0.004036133689954371,Other
SUPT4H1,"ZF2001 (V3, D07)",-0.4635231804846073,NEUTRAL,8.653596174562327e-6,0.0010008284615108884,Other
SUPT5H,BNT-I (D1),0.7085942213688803,NEUTRAL,2.6035032354420284e-4,0.01268415003184549,Other
SUPT6H,"I (D10, moderate)",0.4991462529769204,NEUTRAL,2.8763075385452484e-5,0.0025030291435645356,Other
SURF1,"BNT-I (D26, severe)",-0.6772649404357999,NEUTRAL,2.9063147284203735e-4,0.013719985037106917,Other
SURF1,"I (D26, moderate)",-0.5089353297191352,NEUTRAL,0.0013895707499033164,0.04114508704419814,Other
SURF1,"I (D26, severe)",-0.6628244955459478,NEUTRAL,3.795740701788052e-4,0.016602891145387363,Other
SURF2,"ChAd (V2, D1)",-0.3707985570799703,NEUTRAL,9.3187966007577e-4,0.03121480768937501,Other
SURF4,"ZF2001 (V3, D07)",-0.5162380560610993,NEUTRAL,1.0432736111019374e-5,0.0011564456638010188,Other
SUSD1,"ChAd (V1, D3)",0.26805427340854326,NEUTRAL,3.821409480814805e-6,5.336244568289192e-4,Other
SUSD1,"ChAd (V1, D7)",-0.2150991920578616,NEUTRAL,1.9115459633364687e-4,0.010151732203844055,Other
SUSD1,"ChAd-BNT (V2, D3)",0.2801663871717883,NEUTRAL,1.132144633637755e-4,0.006915572730192642,Other
SUSD1,"I (D26, moderate)",-0.8284993718416747,NEUTRAL,3.749555468643666e-4,0.01646970914580474,Other
SUSD2,"I (D10, moderate)",1.7551264224217649,UP,1.5824095612107668e-4,0.008831414706238761,Other
SUSD3,"I (D26, moderate)",0.9678099623221011,NEUTRAL,3.762677790333708e-4,0.016505934762250485,Other
SUSD5,"BNT-I-BNT (D51, severe)",-2.4850990619624107,DOWN,0.0010679438549651703,0.0343570381881341,Other
SUSD6,"ChAd-BNT (V2, D7)",-0.3330359030234742,NEUTRAL,7.885147303619552e-5,0.0053043569865883445,Other
SUSD6,"I (D26, severe)",-0.833448554450825,NEUTRAL,9.148562633871181e-4,0.030840566131035384,Other
SUSD6,"ZF2001 (V3, D07)",-0.4419241660099276,NEUTRAL,3.5062247013274423e-6,4.996204189955122e-4,Other
SUV39H1,"ChAd (V1, D7)",0.19791774096042805,NEUTRAL,3.776050068560173e-5,0.0030686044463970955,Other
SUV39H1,"ChAd-BNT (V2, D3)",-0.20432244195784963,NEUTRAL,7.614945821832058e-4,0.027127343127006796,Other
SUV39H2,BNT-I (D1),-0.8864452864144395,NEUTRAL,9.683692708839755e-4,0.03208522706034312,Other
SUV39H2,"ChAd-BNT (V2, D3)",0.40222592702193893,NEUTRAL,2.922604395531859e-7,6.85305550743633e-5,Other
SUV39H2,"ChAd-BNT (V2, D7)",0.4226605077237477,NEUTRAL,4.124853956104733e-6,5.66012750363749e-4,Other
SUV39H2,"I (D26, moderate)",0.8130428219437966,NEUTRAL,2.5936962118532845e-4,0.012655519471767317,Other
SUV39H2,"I (D26, severe)",0.8443060398361142,NEUTRAL,0.0011355029411653803,0.035891062374105456,Other
SUZ12,"ChAd-BNT (V2, D3)",0.2832661003582662,NEUTRAL,1.624806519626936e-8,6.231192158346471e-6,Other
SUZ12,"ChAd-BNT (V2, D7)",0.3478149608743157,NEUTRAL,3.2463178607858067e-9,1.578244874205139e-6,Other
SUZ12,"ZF2001 (V3, D28)",-0.31118461523641605,NEUTRAL,0.00137547783784113,0.040856353701051236,Other
SUZ12P1,BNT-I (D1),-0.5250084961513796,NEUTRAL,0.00141336213644313,0.041604021195640994,Other
SV2A,"I (D10, moderate)",1.3387144220028675,UP,8.150588663146152e-7,1.5885956445362825e-4,Other
SV2B,I-BNT-I (D5),3.550078876822376,UP,6.061251361277992e-5,0.004378719482412652,Other
SV2B,"ZF2001 (V3, D07)",1.458427353656858,UP,4.169133860859262e-5,0.003307703869627282,Other
SV2C,"BNT-I (D26, severe)",-1.783073876894112,DOWN,0.0013092926831893186,0.03953109840472056,Other
SV2C,"ChAd-BNT (V2, D3)",-0.9809882974470034,NEUTRAL,1.21960209375679e-6,2.191448818281664e-4,Other
SV2C,"I (D26, severe)",-2.1128577169782172,DOWN,1.6475098998602333e-4,0.009096363040500191,Other
SV2C,"ZF2001 (V3, D07)",1.226537801115939,UP,0.0014896439143684697,0.04306579999217831,Other
SVBP,"BNT-I (D26, severe)",-1.3243733471566286,DOWN,5.6340552342911954e-5,0.004138090376223925,Other
SVBP,"I (D26, moderate)",-1.3337158983531008,DOWN,1.8574344339019803e-6,3.051570360536229e-4,Other
SVBP,"I (D26, severe)",-1.3351623291434331,DOWN,4.658588628827116e-5,0.0035976212532496834,Other
SVBP,"I (D51, moderate)",-1.217741433866624,DOWN,1.9849882989494578e-4,0.01044174116168219,Other
SVBP,"I (D51, severe)",-1.0843500693239392,DOWN,8.849906276786227e-4,0.030137206790564156,Other
SVEP1,"ChAd (V1, D3)",1.15535330687454,UP,0.00125188968595592,0.03833204626282659,Other
SVEP1,"ZF2001 (V3, D07)",2.812833318887924,UP,7.443017331654466e-4,0.026706593254397736,Other
SVIL,"I (D26, severe)",-1.2207286085320979,DOWN,8.312560904409471e-4,0.028830532983529458,Other
SVIL-AS1,"BNT-I-BNT (D51, severe)",-1.5027446753791727,DOWN,4.00066660259441e-6,5.523104635587818e-4,Other
SVIL-AS1,"ChAd (V1, D7)",-0.19028694057284443,NEUTRAL,0.00136706017880777,0.04069382794833275,Other
SVILP1,"BNT-I (D26, severe)",2.040679047237869,UP,3.3400484640963086e-4,0.015145339288185998,Other
SVILP1,"BNT-I (D51, severe)",2.9036235832333834,UP,7.624960240730178e-5,0.005181808195252519,Other
SVILP1,"I (D26, moderate)",3.172474893362183,UP,6.283368759747728e-11,5.2847854218884475e-8,Other
SVILP1,"I (D26, severe)",2.5339577582927557,UP,6.552135471947094e-6,8.077453865085508e-4,Other
SVILP1,"I (D51, moderate)",2.1644973903682296,UP,1.3096094370038968e-4,0.007691823604967915,Other
SVILP1,"I (D51, severe)",2.560726136468667,UP,5.133229365307034e-6,6.710437446397876e-4,Other
SVIP,"ChAd (V1, D3)",-0.24514859639948572,NEUTRAL,0.00137225348964911,0.04079030274701781,Other
SVOP,"ZF2001 (V3, D07)",1.835817103097496,UP,1.2513659645833208e-5,0.0013294315788328055,Other
SWAP70,"ChAd-BNT (V2, D3)",-0.4943351216342344,NEUTRAL,5.655502031757397e-6,7.236755550218122e-4,Other
SWAP70,"ChAd-BNT (V2, D7)",-0.47160398884568633,NEUTRAL,2.2045020918537396e-4,0.01127915309850113,Other
SWT1,"BNT-I-BNT (D51, severe)",-1.8256756004957166,DOWN,3.0371950454552493e-6,4.4772581001205586e-4,Other
SWT1,"ChAd-BNT (V2, D3)",0.20461883848710377,NEUTRAL,2.9997065927009e-4,0.014046156493721724,Other
SWT1,"I (D26, severe)",-0.9653432592960627,NEUTRAL,8.893764765321723e-4,0.03024310687824192,Other
SYAP1,"ChAd (V1, D7)",0.3465359549722365,NEUTRAL,1.6430139652500698e-5,0.0016445472406337043,Other
SYAP1,"ChAd-BNT (V2, D7)",-0.4205908453963786,NEUTRAL,4.0364612870910735e-4,0.017335553437751956,Other
SYAP1,"I (D10, moderate)",1.272620354070742,UP,4.771190308448673e-5,0.003663687516123295,Other
SYAP1,"I (D51, moderate)",-1.2393862133939046,DOWN,7.098054158558402e-4,0.02581266792531626,Other
SYBU,"ChAd (V1, D3)",-0.6777738150813479,NEUTRAL,6.207376783998783e-6,7.760416123095491e-4,Other
SYBU,"ChAd-BNT (V2, D3)",-0.6551645975246295,NEUTRAL,4.780333072280848e-4,0.019535546769190282,Other
SYBU,"ZF2001 (V3, D07)",1.8154361701544417,UP,1.203741295654323e-5,0.0012890229604060849,Other
