genes,gse_id
THAP2,GSE199750
THAP3,GSE199750
THAP3P1,GSE199750
THAP4,GSE199750
THAP5,GSE199750
THAP5P1,GSE199750
THAP5P2,GSE199750
THAP6,GSE199750
THAP7,GSE199750
THAP7-AS1,GSE199750
THAP8,GSE199750
THAP9,GSE199750
THAP9-AS1,GSE199750
THBD,GSE199750
THBS1,GSE199750
THBS1-AS1,GSE199750
THBS1-IT1,GSE199750
THBS2,GSE199750
THBS2-AS1,GSE199750
THBS3,GSE199750
THBS3-AS1,GSE199750
THBS4,GSE199750
THBS4-AS1,GSE199750
THEM4,GSE199750
THEM5,GSE199750
THEM6,GSE199750
THEM7P,GSE199750
THEMIS,GSE199750
THEMIS2,GSE199750
THEMIS3P,GSE199750
THG1L,GSE199750
THNSL1,GSE199750
THNSL2,GSE199750
THOC1,GSE199750
THOC1-DT,GSE199750
THOC2,GSE199750
THOC3,GSE199750
THOC3-AS1,GSE199750
THOC5,GSE199750
THOC6,GSE199750
THOC7,GSE199750
THOC7-AS1,GSE199750
THOP1,GSE199750
THORLNC,GSE199750
THPO,GSE199750
THRA,GSE199750
THRAP3,GSE199750
THRAP3P1,GSE199750
THRAP3P2,GSE199750
THRAP3P3,GSE199750
THRB,GSE199750
THRB-AS1,GSE199750
THRB-IT1,GSE199750
THRIL,GSE199750
THRSP,GSE199750
THSD1,GSE199750
THSD1P1,GSE199750
THSD4,GSE199750
THSD4-AS1,GSE199750
THSD7A,GSE199750
THSD7B,GSE199750
THSD8,GSE199750
THTPA,GSE199750
THUMPD1,GSE199750
THUMPD1P1,GSE199750
THUMPD2,GSE199750
THUMPD3,GSE199750
THUMPD3-AS1,GSE199750
THUMPD3P1,GSE199750
THY1,GSE199750
THY1-AS1,GSE199750
THYN1,GSE199750
TIA1,GSE199750
TIAL1,GSE199750
TIAM1,GSE199750
TIAM1-AS1,GSE199750
TIAM2,GSE199750
TICAM1,GSE199750
TICAM2,GSE199750
TICAM2-AS1,GSE199750
TICRR,GSE199750
TIE1,GSE199750
TIFA,GSE199750
TIFAB,GSE199750
TIGAR,GSE199750
TIGD1,GSE199750
TIGD2,GSE199750
TIGD3,GSE199750
TIGD4,GSE199750
TIGD5,GSE199750
TIGD6,GSE199750
TIGD7,GSE199750
TIGIT,GSE199750
TILRLS,GSE199750
TIMD4,GSE199750
TIMELESS,GSE199750
TIMM10,GSE199750
TIMM10B,GSE199750
TIMM13,GSE199750
TIMM17A,GSE199750
TIMM17B,GSE199750
TIMM17BP1,GSE199750
TIMM21,GSE199750
TIMM22,GSE199750
TIMM23,GSE199750
TIMM23B,GSE199750
TIMM23B-AGAP6,GSE199750
TIMM29,GSE199750
TIMM44,GSE199750
TIMM50,GSE199750
TIMM8A,GSE199750
TIMM8AP1,GSE199750
TIMM8B,GSE199750
TIMM8BP1,GSE199750
TIMM8BP2,GSE199750
TIMM9,GSE199750
TIMM9P1,GSE199750
TIMM9P2,GSE199750
TIMM9P3,GSE199750
TIMMDC1,GSE199750
TIMMDC1-DT,GSE199750
TIMP1,GSE199750
TIMP2,GSE199750
TIMP3,GSE199750
TIMP4,GSE199750
TINAG,GSE199750
TINAG-AS1,GSE199750
TINAGL1,GSE199750
TINCR,GSE199750
TINF2,GSE199750
TIPARP,GSE199750
TIPARP-AS1,GSE199750
TIPIN,GSE199750
TIPINP1,GSE199750
TIPINP2,GSE199750
TIPRL,GSE199750
TIRAP,GSE199750
TIRAP-AS1,GSE199750
TJAP1,GSE199750
TJAP1P1,GSE199750
TJP1,GSE199750
TJP2,GSE199750
TJP3,GSE199750
TK1,GSE199750
TK2,GSE199750
TKFC,GSE199750
TKT,GSE199750
TKTL1,GSE199750
TKTL2,GSE199750
TLCD1,GSE199750
TLCD2,GSE199750
TLCD3A,GSE199750
TLCD3B,GSE199750
TLCD4,GSE199750
TLCD4-RWDD3,GSE199750
TLCD5,GSE199750
TLDC2,GSE199750
TLE1,GSE199750
TLE1-DT,GSE199750
TLE1P1,GSE199750
TLE2,GSE199750
TLE3,GSE199750
TLE4,GSE199750
TLE5,GSE199750
TLE6,GSE199750
TLE7,GSE199750
TLK1,GSE199750
TLK1P1,GSE199750
TLK2,GSE199750
TLK2P1,GSE199750
TLK2P2,GSE199750
TLL1,GSE199750
TLL2,GSE199750
TLN1,GSE199750
TLN2,GSE199750
TLNRD1,GSE199750
TLR1,GSE199750
TLR10,GSE199750
TLR12P,GSE199750
TLR2,GSE199750
TLR3,GSE199750
TLR4,GSE199750
TLR5,GSE199750
TLR6,GSE199750
TLR7,GSE199750
TLR8,GSE199750
TLR8-AS1,GSE199750
TLR9,GSE199750
TLX1,GSE199750
TLX1NB,GSE199750
TLX2,GSE199750
TLX3,GSE199750
TM2D1,GSE199750
TM2D2,GSE199750
TM2D3,GSE199750
TM4SF1,GSE199750
TM4SF1-AS1,GSE199750
TM4SF18,GSE199750
TM4SF18-AS1,GSE199750
TM4SF19,GSE199750
TM4SF19-AS1,GSE199750
TM4SF19-DYNLT2B,GSE199750
TM4SF20,GSE199750
TM4SF4,GSE199750
TM4SF5,GSE199750
TM6SF1,GSE199750
TM6SF2,GSE199750
TM7SF2,GSE199750
TM7SF3,GSE199750
TM9SF1,GSE199750
TM9SF2,GSE199750
TM9SF3,GSE199750
TM9SF4,GSE199750
TM9SF5P,GSE199750
TMA16,GSE199750
TMA16P1,GSE199750
TMA16P2,GSE199750
TMA7,GSE199750
TMA7B,GSE199750
TMBIM1,GSE199750
TMBIM4,GSE199750
TMBIM6,GSE199750
TMBIM7P,GSE199750
TMC1,GSE199750
TMC2,GSE199750
TMC3,GSE199750
TMC3-AS1,GSE199750
TMC4,GSE199750
TMC5,GSE199750
TMC6,GSE199750
TMC7,GSE199750
TMC8,GSE199750
TMCC1,GSE199750
TMCC1-DT,GSE199750
TMCC1P1,GSE199750
TMCC2,GSE199750
TMCC2-AS1,GSE199750
TMCC3,GSE199750
TMCO1,GSE199750
TMCO1-AS1,GSE199750
TMCO2,GSE199750
TMCO3,GSE199750
TMCO4,GSE199750
TMCO5A,GSE199750
TMCO5B,GSE199750
TMCO6,GSE199750
TMDD1,GSE199750
TMED1,GSE199750
TMED10,GSE199750
TMED10P1,GSE199750
TMED10P2,GSE199750
TMED11P,GSE199750
TMED2,GSE199750
TMED2-DT,GSE199750
TMED2P1,GSE199750
TMED3,GSE199750
TMED4,GSE199750
TMED5,GSE199750
TMED6,GSE199750
TMED7,GSE199750
TMED7-TICAM2,GSE199750
TMED8,GSE199750
TMED9,GSE199750
TMEFF1,GSE199750
TMEFF2,GSE199750
TMEM100,GSE199750
TMEM101,GSE199750
TMEM102,GSE199750
TMEM104,GSE199750
TMEM105,GSE199750
TMEM106A,GSE199750
TMEM106B,GSE199750
TMEM106C,GSE199750
TMEM107,GSE199750
TMEM108,GSE199750
TMEM108-AS1,GSE199750
TMEM109,GSE199750
TMEM109-DT,GSE199750
TMEM11,GSE199750
TMEM11-DT,GSE199750
TMEM114,GSE199750
TMEM115,GSE199750
TMEM116,GSE199750
TMEM117,GSE199750
TMEM119,GSE199750
TMEM120A,GSE199750
TMEM120B,GSE199750
TMEM121,GSE199750
TMEM121B,GSE199750
TMEM123,GSE199750
TMEM123-DT,GSE199750
TMEM125,GSE199750
TMEM126A,GSE199750
TMEM126B,GSE199750
TMEM127,GSE199750
TMEM128,GSE199750
TMEM129,GSE199750
TMEM130,GSE199750
TMEM131,GSE199750
TMEM131L,GSE199750
TMEM132A,GSE199750
TMEM132B,GSE199750
TMEM132C,GSE199750
TMEM132D,GSE199750
TMEM132D-AS1,GSE199750
TMEM132D-AS2,GSE199750
TMEM132E,GSE199750
TMEM132E-DT,GSE199750
TMEM134,GSE199750
TMEM135,GSE199750
TMEM138,GSE199750
TMEM139,GSE199750
TMEM139-AS1,GSE199750
TMEM140,GSE199750
TMEM141,GSE199750
TMEM143,GSE199750
TMEM144,GSE199750
TMEM145,GSE199750
TMEM147,GSE199750
TMEM147-AS1,GSE199750
TMEM14A,GSE199750
TMEM14B,GSE199750
TMEM14B-DT,GSE199750
TMEM14C,GSE199750
TMEM14DP,GSE199750
TMEM14EP,GSE199750
TMEM150A,GSE199750
TMEM150B,GSE199750
TMEM150C,GSE199750
TMEM151A,GSE199750
TMEM151B,GSE199750
TMEM154,GSE199750
TMEM156,GSE199750
TMEM158,GSE199750
TMEM160,GSE199750
TMEM161A,GSE199750
TMEM161B,GSE199750
TMEM161B-DT,GSE199750
TMEM161BP1,GSE199750
TMEM163,GSE199750
TMEM164,GSE199750
TMEM165,GSE199750
TMEM167A,GSE199750
TMEM167AP1,GSE199750
TMEM167AP2,GSE199750
TMEM167B,GSE199750
TMEM167B-DT,GSE199750
TMEM168,GSE199750
TMEM169,GSE199750
TMEM17,GSE199750
TMEM170A,GSE199750
TMEM170B,GSE199750
TMEM171,GSE199750
TMEM174,GSE199750
TMEM175,GSE199750
TMEM176A,GSE199750
TMEM176B,GSE199750
TMEM177,GSE199750
TMEM178A,GSE199750
TMEM178B,GSE199750
TMEM179,GSE199750
TMEM179B,GSE199750
TMEM18,GSE199750
TMEM18-DT,GSE199750
TMEM181,GSE199750
TMEM182,GSE199750
TMEM183A,GSE199750
TMEM183AP1,GSE199750
TMEM183AP2,GSE199750
TMEM183AP3,GSE199750
TMEM183AP4,GSE199750
TMEM183AP5,GSE199750
TMEM183AP6,GSE199750
TMEM183BP,GSE199750
TMEM184A,GSE199750
TMEM184B,GSE199750
TMEM184B-AS1,GSE199750
TMEM184C,GSE199750
TMEM184C-DT,GSE199750
TMEM184CP1,GSE199750
TMEM185A,GSE199750
TMEM185AP1,GSE199750
TMEM185B,GSE199750
TMEM186,GSE199750
TMEM187,GSE199750
TMEM19,GSE199750
TMEM190,GSE199750
TMEM191A,GSE199750
TMEM191B,GSE199750
TMEM191C,GSE199750
TMEM192,GSE199750
TMEM196,GSE199750
TMEM198,GSE199750
TMEM198B,GSE199750
TMEM199,GSE199750
TMEM200A,GSE199750
TMEM200B,GSE199750
TMEM200C,GSE199750
TMEM201,GSE199750
TMEM202,GSE199750
TMEM202-AS1,GSE199750
TMEM203,GSE199750
TMEM204,GSE199750
TMEM205,GSE199750
TMEM207,GSE199750
TMEM208,GSE199750
TMEM209,GSE199750
TMEM210,GSE199750
TMEM212,GSE199750
TMEM212-AS1,GSE199750
TMEM212-IT1,GSE199750
TMEM213,GSE199750
TMEM214,GSE199750
TMEM215,GSE199750
TMEM216,GSE199750
TMEM217,GSE199750
TMEM217B,GSE199750
TMEM218,GSE199750
TMEM219,GSE199750
TMEM220,GSE199750
TMEM220-AS1,GSE199750
TMEM221,GSE199750
TMEM222,GSE199750
TMEM223,GSE199750
TMEM225,GSE199750
TMEM225B,GSE199750
TMEM229A,GSE199750
TMEM229B,GSE199750
TMEM229BP1,GSE199750
TMEM230,GSE199750
TMEM230P1,GSE199750
TMEM230P2,GSE199750
TMEM231,GSE199750
TMEM231P1,GSE199750
TMEM232,GSE199750
TMEM233,GSE199750
TMEM234,GSE199750
TMEM235,GSE199750
TMEM236,GSE199750
TMEM237,GSE199750
TMEM238,GSE199750
TMEM238L,GSE199750
TMEM239,GSE199750
TMEM240,GSE199750
TMEM241,GSE199750
TMEM242,GSE199750
TMEM242-DT,GSE199750
TMEM243,GSE199750
TMEM244,GSE199750
TMEM245,GSE199750
TMEM246-AS1,GSE199750
TMEM247,GSE199750
TMEM248,GSE199750
TMEM248P1,GSE199750
TMEM249,GSE199750
TMEM25,GSE199750
TMEM250,GSE199750
TMEM252,GSE199750
TMEM252-DT,GSE199750
TMEM253,GSE199750
TMEM254,GSE199750
TMEM254-AS1,GSE199750
TMEM255A,GSE199750
TMEM255B,GSE199750
TMEM256,GSE199750
TMEM256-PLSCR3,GSE199750
TMEM256P1,GSE199750
TMEM256P2,GSE199750
TMEM258,GSE199750
TMEM258P1,GSE199750
TMEM259,GSE199750
TMEM26,GSE199750
TMEM26-AS1,GSE199750
TMEM260,GSE199750
TMEM262,GSE199750
TMEM263,GSE199750
TMEM263-DT,GSE199750
TMEM265,GSE199750
TMEM266,GSE199750
TMEM267,GSE199750
TMEM268,GSE199750
TMEM269,GSE199750
TMEM270,GSE199750
TMEM271,GSE199750
TMEM272,GSE199750
TMEM273,GSE199750
TMEM274P,GSE199750
TMEM275,GSE199750
TMEM277P,GSE199750
TMEM30A,GSE199750
TMEM30A-DT,GSE199750
TMEM30B,GSE199750
TMEM30BP1,GSE199750
TMEM30CP,GSE199750
TMEM31,GSE199750
TMEM33,GSE199750
TMEM35A,GSE199750
TMEM35B,GSE199750
TMEM37,GSE199750
TMEM38A,GSE199750
TMEM38B,GSE199750
TMEM38BP1,GSE199750
TMEM39A,GSE199750
TMEM39B,GSE199750
TMEM40,GSE199750
TMEM41A,GSE199750
TMEM41B,GSE199750
TMEM42,GSE199750
TMEM43,GSE199750
TMEM44,GSE199750
TMEM44-AS1,GSE199750
TMEM44-AS2,GSE199750
TMEM45A,GSE199750
TMEM45B,GSE199750
TMEM47,GSE199750
TMEM50A,GSE199750
TMEM50B,GSE199750
TMEM51,GSE199750
TMEM51-AS1,GSE199750
TMEM51-AS2,GSE199750
TMEM52,GSE199750
TMEM52B,GSE199750
TMEM53,GSE199750
TMEM54,GSE199750
TMEM59,GSE199750
TMEM59L,GSE199750
TMEM60,GSE199750
TMEM61,GSE199750
TMEM62,GSE199750
TMEM63A,GSE199750
TMEM63B,GSE199750
TMEM63C,GSE199750
TMEM64,GSE199750
TMEM65,GSE199750
TMEM67,GSE199750
TMEM68,GSE199750
TMEM69,GSE199750
TMEM69P1,GSE199750
TMEM69P2,GSE199750
TMEM70,GSE199750
TMEM71,GSE199750
TMEM72,GSE199750
TMEM72-AS1,GSE199750
TMEM74,GSE199750
TMEM74B,GSE199750
TMEM78,GSE199750
TMEM79,GSE199750
TMEM80,GSE199750
TMEM81,GSE199750
TMEM82,GSE199750
TMEM86A,GSE199750
TMEM86B,GSE199750
TMEM87A,GSE199750
TMEM87B,GSE199750
TMEM88,GSE199750
TMEM88B,GSE199750
TMEM89,GSE199750
TMEM8B,GSE199750
TMEM9,GSE199750
TMEM91,GSE199750
TMEM92,GSE199750
TMEM92-AS1,GSE199750
TMEM94,GSE199750
TMEM95,GSE199750
TMEM97,GSE199750
TMEM97P1,GSE199750
TMEM97P2,GSE199750
TMEM98,GSE199750
TMEM9B,GSE199750
TMEM9B-AS1,GSE199750
TMF1,GSE199750
TMF1P1,GSE199750
TMIE,GSE199750
TMIGD1,GSE199750
TMIGD2,GSE199750
TMIGD3,GSE199750
TMLHE,GSE199750
TMLHE-AS1,GSE199750
TMLHEP1,GSE199750
TMOD1,GSE199750
TMOD2,GSE199750
TMOD3,GSE199750
TMOD4,GSE199750
TMPO,GSE199750
TMPO-AS1,GSE199750
TMPOP1,GSE199750
TMPOP2,GSE199750
TMPPE,GSE199750
TMPRSS11A,GSE199750
TMPRSS11B,GSE199750
TMPRSS11BNL,GSE199750
TMPRSS11CP,GSE199750
TMPRSS11D,GSE199750
TMPRSS11E,GSE199750
TMPRSS11F,GSE199750
TMPRSS11GP,GSE199750
TMPRSS12,GSE199750
TMPRSS13,GSE199750
TMPRSS15,GSE199750
TMPRSS2,GSE199750
TMPRSS3,GSE199750
TMPRSS4,GSE199750
TMPRSS5,GSE199750
TMPRSS6,GSE199750
TMPRSS7,GSE199750
TMPRSS9,GSE199750
TMSB10,GSE199750
TMSB10P1,GSE199750
TMSB10P2,GSE199750
TMSB15A,GSE199750
TMSB15B,GSE199750
TMSB15B-AS1,GSE199750
TMSB15C,GSE199750
TMSB4X,GSE199750
TMSB4XP1,GSE199750
TMSB4XP2,GSE199750
TMSB4XP3,GSE199750
TMSB4XP4,GSE199750
TMSB4XP6,GSE199750
TMSB4XP8,GSE199750
TMSB4Y,GSE199750
TMT1A,GSE199750
TMT1AP1,GSE199750
TMT1B,GSE199750
TMTC1,GSE199750
TMTC2,GSE199750
TMTC3,GSE199750
TMTC4,GSE199750
TMUB1,GSE199750
TMUB2,GSE199750
TMX1,GSE199750
TMX1P1,GSE199750
TMX1P2,GSE199750
TMX2,GSE199750
TMX2P1,GSE199750
TMX3,GSE199750
TMX4,GSE199750
TMX4-AS1,GSE199750
TNC,GSE199750
TNF,GSE199750
TNFAIP1,GSE199750
TNFAIP2,GSE199750
TNFAIP3,GSE199750
TNFAIP6,GSE199750
TNFAIP8,GSE199750
TNFAIP8L1,GSE199750
TNFAIP8L2,GSE199750
TNFAIP8L3,GSE199750
TNFRSF10A,GSE199750
TNFRSF10A-AS1,GSE199750
TNFRSF10A-DT,GSE199750
TNFRSF10B,GSE199750
TNFRSF10C,GSE199750
TNFRSF10D,GSE199750
TNFRSF11A,GSE199750
TNFRSF11B,GSE199750
TNFRSF12A,GSE199750
TNFRSF13B,GSE199750
TNFRSF13C,GSE199750
TNFRSF14,GSE199750
TNFRSF14-AS1,GSE199750
TNFRSF17,GSE199750
TNFRSF18,GSE199750
TNFRSF19,GSE199750
TNFRSF1A,GSE199750
TNFRSF1B,GSE199750
TNFRSF21,GSE199750
TNFRSF25,GSE199750
TNFRSF4,GSE199750
TNFRSF6B,GSE199750
TNFRSF8,GSE199750
TNFRSF9,GSE199750
TNFSF10,GSE199750
TNFSF11,GSE199750
TNFSF12,GSE199750
TNFSF12-TNFSF13,GSE199750
TNFSF13,GSE199750
TNFSF13B,GSE199750
TNFSF14,GSE199750
TNFSF15,GSE199750
TNFSF18,GSE199750
TNFSF4,GSE199750
TNFSF8,GSE199750
TNFSF9,GSE199750
TNIK,GSE199750
TNIP1,GSE199750
TNIP2,GSE199750
TNIP2P1,GSE199750
TNIP3,GSE199750
TNK1,GSE199750
TNK2,GSE199750
TNK2-AS1,GSE199750
TNKS,GSE199750
TNKS1BP1,GSE199750
TNKS2,GSE199750
TNKS2-DT,GSE199750
TNMD,GSE199750
TNN,GSE199750
TNNC1,GSE199750
TNNC2,GSE199750
TNNI1,GSE199750
TNNI2,GSE199750
TNNI3,GSE199750
TNNI3K,GSE199750
TNNT1,GSE199750
TNNT2,GSE199750
TNNT3,GSE199750
TNP1,GSE199750
TNP2,GSE199750
TNPO1,GSE199750
TNPO1-DT,GSE199750
TNPO1P1,GSE199750
TNPO1P2,GSE199750
TNPO1P3,GSE199750
TNPO2,GSE199750
TNPO3,GSE199750
TNPO3P1,GSE199750
TNR,GSE199750
TNR-IT1,GSE199750
TNRC18,GSE199750
TNRC18P1,GSE199750
TNRC18P2,GSE199750
TNRC18P3,GSE199750
TNRC6A,GSE199750
TNRC6B,GSE199750
TNRC6B-DT,GSE199750
TNRC6C,GSE199750
TNS1,GSE199750
TNS1-AS1,GSE199750
TNS2,GSE199750
TNS2-AS1,GSE199750
TNS3,GSE199750
TNS4,GSE199750
TNXA,GSE199750
TNXB,GSE199750
TOB1,GSE199750
TOB1-AS1,GSE199750
TOB2,GSE199750
TOB2P1,GSE199750
TOE1,GSE199750
TOGARAM1,GSE199750
TOGARAM2,GSE199750
TOLLIP,GSE199750
TOLLIP-DT,GSE199750
TOM1,GSE199750
TOM1L1,GSE199750
TOM1L2,GSE199750
TOMM20,GSE199750
TOMM20L,GSE199750
TOMM20L-DT,GSE199750
TOMM20P1,GSE199750
TOMM20P2,GSE199750
TOMM20P3,GSE199750
TOMM20P4,GSE199750
TOMM22,GSE199750
TOMM22-DT,GSE199750
TOMM22P1,GSE199750
TOMM22P2,GSE199750
TOMM22P3,GSE199750
TOMM22P4,GSE199750
TOMM22P5,GSE199750
TOMM22P6,GSE199750
TOMM34,GSE199750
TOMM40,GSE199750
TOMM40L,GSE199750
TOMM40P1,GSE199750
TOMM40P2,GSE199750
TOMM40P3,GSE199750
TOMM40P4,GSE199750
TOMM5,GSE199750
TOMM5P1,GSE199750
TOMM6,GSE199750
TOMM7,GSE199750
TOMM70,GSE199750
TOMT,GSE199750
TONSL,GSE199750
TONSL-AS1,GSE199750
TOP1,GSE199750
TOP1MT,GSE199750
TOP1P1,GSE199750
TOP2A,GSE199750
TOP2B,GSE199750
TOP3A,GSE199750
TOP3B,GSE199750
TOP3BP1,GSE199750
TOP6BL,GSE199750
TOPAZ1,GSE199750
TOPBP1,GSE199750
TOPORS,GSE199750
TOPORSLP,GSE199750
TOR1A,GSE199750
TOR1AIP1,GSE199750
TOR1AIP2,GSE199750
TOR1B,GSE199750
TOR1BP1,GSE199750
TOR2A,GSE199750
TOR3A,GSE199750
TOR4A,GSE199750
TOX,GSE199750
TOX-DT,GSE199750
TOX2,GSE199750
TOX3,GSE199750
TOX4,GSE199750
TOX4P1,GSE199750
TP53,GSE199750
TP53AIP1,GSE199750
TP53BP1,GSE199750
TP53BP2,GSE199750
TP53I11,GSE199750
TP53I13,GSE199750
TP53I3,GSE199750
TP53INP1,GSE199750
TP53INP2,GSE199750
TP53RK,GSE199750
TP53RK-DT,GSE199750
TP53TG1,GSE199750
TP53TG3,GSE199750
TP53TG3B,GSE199750
TP53TG3C,GSE199750
TP53TG3D,GSE199750
TP53TG3E,GSE199750
TP53TG3F,GSE199750
TP53TG3GP,GSE199750
TP53TG3HP,GSE199750
TP53TG5,GSE199750
TP63,GSE199750
TP73,GSE199750
TP73-AS2,GSE199750
TP73-AS3,GSE199750
TPBG,GSE199750
TPBGL,GSE199750
TPBGL-AS1,GSE199750
TPCN1,GSE199750
TPCN2,GSE199750
TPD52,GSE199750
TPD52L1,GSE199750
TPD52L2,GSE199750
TPD52L3,GSE199750
TPGS1,GSE199750
TPGS2,GSE199750
TPH1,GSE199750
TPH2,GSE199750
TPI1,GSE199750
TPI1P1,GSE199750
TPI1P2,GSE199750
TPI1P3,GSE199750
TPI1P4,GSE199750
TPK1,GSE199750
TPM1,GSE199750
TPM1-AS,GSE199750
TPM2,GSE199750
TPM2P1,GSE199750
TPM3,GSE199750
TPM3P1,GSE199750
TPM3P2,GSE199750
TPM3P3,GSE199750
TPM3P4,GSE199750
TPM3P5,GSE199750
TPM3P6,GSE199750
TPM3P7,GSE199750
TPM3P8,GSE199750
TPM3P9,GSE199750
TPM4,GSE199750
TPM4P1,GSE199750
TPM4P2,GSE199750
TPM4P3,GSE199750
TPMT,GSE199750
TPMTP1,GSE199750
TPMTP2,GSE199750
TPMTP3,GSE199750
TPMTP4,GSE199750
TPO,GSE199750
TPP1,GSE199750
TPP2,GSE199750
TPPP,GSE199750
TPPP2,GSE199750
TPPP3,GSE199750
TPR,GSE199750
TPRA1,GSE199750
TPRG1,GSE199750
TPRG1-AS1,GSE199750
TPRG1-AS2,GSE199750
TPRG1L,GSE199750
TPRG1LP1,GSE199750
TPRKB,GSE199750
TPRKBP1,GSE199750
TPRKBP2,GSE199750
TPRN,GSE199750
TPRX1,GSE199750
TPRX1P1,GSE199750
TPRX2,GSE199750
TPRXL,GSE199750
TPSAB1,GSE199750
TPSB2,GSE199750
TPSD1,GSE199750
TPSG1,GSE199750
TPSP2,GSE199750
TPST1,GSE199750
TPST2,GSE199750
TPST2P1,GSE199750
TPT1,GSE199750
TPT1-AS1,GSE199750
TPT1P1,GSE199750
TPT1P10,GSE199750
TPT1P11,GSE199750
TPT1P12,GSE199750
TPT1P13,GSE199750
TPT1P14,GSE199750
TPT1P15,GSE199750
TPT1P2,GSE199750
TPT1P3,GSE199750
TPT1P4,GSE199750
TPT1P5,GSE199750
TPT1P6,GSE199750
TPT1P7,GSE199750
TPT1P8,GSE199750
TPT1P9,GSE199750
TPTE,GSE199750
TPTE2,GSE199750
TPTE2-AS1,GSE199750
TPTE2P1,GSE199750
TPTE2P2,GSE199750
TPTE2P3,GSE199750
TPTE2P4,GSE199750
TPTE2P5,GSE199750
TPTE2P6,GSE199750
TPTE2P7,GSE199750
TPTEP1,GSE199750
TPTEP2,GSE199750
TPTEP2-CSNK1E,GSE199750
TPX2,GSE199750
TRA2A,GSE199750
TRA2B,GSE199750
TRABD,GSE199750
TRABD-AS1,GSE199750
TRABD2A,GSE199750
TRABD2B,GSE199750
TRAC,GSE199750
TRADD,GSE199750
TRAF1,GSE199750
TRAF2,GSE199750
TRAF3,GSE199750
TRAF3IP1,GSE199750
TRAF3IP2,GSE199750
TRAF3IP2-AS1,GSE199750
TRAF3IP3,GSE199750
TRAF4,GSE199750
TRAF5,GSE199750
TRAF6,GSE199750
TRAF6P1,GSE199750
TRAF7,GSE199750
TRAFD1,GSE199750
TRAIP,GSE199750
TRAJ1,GSE199750
TRAJ10,GSE199750
TRAJ11,GSE199750
TRAJ12,GSE199750
TRAJ13,GSE199750
TRAJ14,GSE199750
TRAJ16,GSE199750
TRAJ17,GSE199750
TRAJ18,GSE199750
TRAJ19,GSE199750
TRAJ2,GSE199750
TRAJ20,GSE199750
TRAJ21,GSE199750
TRAJ22,GSE199750
TRAJ23,GSE199750
TRAJ24,GSE199750
TRAJ25,GSE199750
TRAJ26,GSE199750
TRAJ27,GSE199750
TRAJ28,GSE199750
TRAJ29,GSE199750
TRAJ3,GSE199750
TRAJ30,GSE199750
TRAJ31,GSE199750
TRAJ32,GSE199750
TRAJ33,GSE199750
TRAJ34,GSE199750
TRAJ35,GSE199750
TRAJ36,GSE199750
TRAJ37,GSE199750
TRAJ38,GSE199750
TRAJ39,GSE199750
TRAJ4,GSE199750
TRAJ40,GSE199750
TRAJ41,GSE199750
TRAJ42,GSE199750
TRAJ43,GSE199750
TRAJ44,GSE199750
TRAJ45,GSE199750
TRAJ46,GSE199750
TRAJ47,GSE199750
TRAJ48,GSE199750
TRAJ49,GSE199750
TRAJ5,GSE199750
TRAJ50,GSE199750
TRAJ51,GSE199750
TRAJ52,GSE199750
TRAJ53,GSE199750
TRAJ54,GSE199750
TRAJ55,GSE199750
TRAJ56,GSE199750
TRAJ57,GSE199750
TRAJ58,GSE199750
TRAJ59,GSE199750
TRAJ6,GSE199750
TRAJ60,GSE199750
TRAJ61,GSE199750
TRAJ7,GSE199750
TRAJ8,GSE199750
TRAJ9,GSE199750
TRAK1,GSE199750
TRAK2,GSE199750
TRAM1,GSE199750
TRAM1L1,GSE199750
TRAM2,GSE199750
TRAM2-AS1,GSE199750
TRANK1,GSE199750
TRAP1,GSE199750
TRAPPC1,GSE199750
TRAPPC10,GSE199750
TRAPPC11,GSE199750
TRAPPC12,GSE199750
TRAPPC12-AS1,GSE199750
TRAPPC13,GSE199750
TRAPPC13P1,GSE199750
TRAPPC14,GSE199750
TRAPPC2,GSE199750
TRAPPC2B,GSE199750
TRAPPC2L,GSE199750
TRAPPC2LP1,GSE199750
TRAPPC2P10,GSE199750
TRAPPC2P2,GSE199750
TRAPPC2P3,GSE199750
TRAPPC2P4,GSE199750
TRAPPC2P5,GSE199750
TRAPPC2P7,GSE199750
TRAPPC2P8,GSE199750
TRAPPC2P9,GSE199750
TRAPPC3,GSE199750
TRAPPC3L,GSE199750
TRAPPC4,GSE199750
TRAPPC5,GSE199750
TRAPPC6A,GSE199750
TRAPPC6B,GSE199750
TRAPPC8,GSE199750
TRAPPC9,GSE199750
TRARG1,GSE199750
TRAT1,GSE199750
TRAV1-1,GSE199750
TRAV1-2,GSE199750
TRAV10,GSE199750
TRAV11,GSE199750
TRAV12-1,GSE199750
TRAV12-2,GSE199750
TRAV12-3,GSE199750
TRAV13-1,GSE199750
TRAV13-2,GSE199750
TRAV14DV4,GSE199750
TRAV15,GSE199750
TRAV16,GSE199750
TRAV17,GSE199750
TRAV18,GSE199750
TRAV19,GSE199750
TRAV2,GSE199750
TRAV20,GSE199750
TRAV21,GSE199750
TRAV22,GSE199750
TRAV23DV6,GSE199750
TRAV24,GSE199750
TRAV25,GSE199750
TRAV26-1,GSE199750
TRAV26-2,GSE199750
TRAV27,GSE199750
TRAV28,GSE199750
TRAV29DV5,GSE199750
TRAV3,GSE199750
TRAV30,GSE199750
TRAV31,GSE199750
