"source","target","value","type"
"Metabolism","NAT10",0,"Directed"
"Reg. of BP","NAT10",0,"Directed"
"Cellular","DOCK9",0,"Directed"
"Reg. of BP","DOCK9",0,"Directed"
"Cellular","IL18",0,"Directed"
"Immune system","IL18",0,"Directed"
"Interspecies interaction","IL18",0,"Directed"
"Metabolism","IL18",0,"Directed"
"Reg. of BP","IL18",0,"Directed"
"Cellular","VSIG1",0,"Directed"
"Cellular","MBD2",0,"Directed"
"Metabolism","MBD2",0,"Directed"
"Reg. of BP","MBD2",0,"Directed"
"Cellular","EEF2",0,"Directed"
"Metabolism","EEF2",0,"Directed"
"Reg. of BP","EEF2",0,"Directed"
"Cellular","MYBL1",0,"Directed"
"Metabolism","MYBL1",0,"Directed"
"Reg. of BP","MYBL1",0,"Directed"
"Cellular","NOXRED1",0,"Directed"
"Metabolism","NOXRED1",0,"Directed"
"Cellular","SH2D2A",0,"Directed"
"Immune system","SH2D2A",0,"Directed"
"Reg. of BP","SH2D2A",0,"Directed"
"Cellular","BUD31",0,"Directed"
"Metabolism","BUD31",0,"Directed"
"Reg. of BP","BUD31",0,"Directed"
"Cellular","IFT172",0,"Directed"
"Metabolism","IFT172",0,"Directed"
"Reg. of BP","IFT172",0,"Directed"
"Cellular","NLE1",0,"Directed"
"Metabolism","NLE1",0,"Directed"
"Reg. of BP","NLE1",0,"Directed"
"Cellular","SLC26A8",0,"Directed"
"Cellular","ZNF568",0,"Directed"
"Metabolism","ZNF568",0,"Directed"
"Reg. of BP","ZNF568",0,"Directed"
"Cellular","TYSND1",0,"Directed"
"Metabolism","TYSND1",0,"Directed"
"Reg. of BP","TYSND1",0,"Directed"
"Cellular","ANKH",0,"Directed"
"Metabolism","ANKH",0,"Directed"
"Reg. of BP","ANKH",0,"Directed"
"Cellular","CACNA2D2",0,"Directed"
"Reg. of BP","CACNA2D2",0,"Directed"
"Cellular","CD6",0,"Directed"
"Immune system","CD6",0,"Directed"
"Interspecies interaction","CD6",0,"Directed"
"Metabolism","CD6",0,"Directed"
"Reg. of BP","CD6",0,"Directed"
"Metabolism","PHC1",0,"Directed"
"Cellular","TCF7",0,"Directed"
"Immune system","TCF7",0,"Directed"
"Metabolism","TCF7",0,"Directed"
"Reg. of BP","TCF7",0,"Directed"
"Cellular","ACADSB",0,"Directed"
"Metabolism","ACADSB",0,"Directed"
"Cellular","NEDD8",0,"Directed"
"Metabolism","NEDD8",0,"Directed"
"Reg. of BP","NEDD8",0,"Directed"
"Metabolism","NEURL4",0,"Directed"
"Cellular","SPATA5",0,"Directed"
"Cellular","CNBP",0,"Directed"
"Metabolism","CNBP",0,"Directed"
"Reg. of BP","CNBP",0,"Directed"
"Cellular","MYO6",0,"Directed"
"Metabolism","MYO6",0,"Directed"
"Reg. of BP","MYO6",0,"Directed"
"Cellular","ZNF567",0,"Directed"
"Metabolism","ZNF567",0,"Directed"
"Reg. of BP","ZNF567",0,"Directed"
"Cellular","MECR",0,"Directed"
"Metabolism","MECR",0,"Directed"
"Cellular","ITK",0,"Directed"
"Immune system","ITK",0,"Directed"
"Metabolism","ITK",0,"Directed"
"Reg. of BP","ITK",0,"Directed"
"Cellular","SRFBP1",0,"Directed"
"Metabolism","SRFBP1",0,"Directed"
"Cellular","METTL16",0,"Directed"
"Metabolism","METTL16",0,"Directed"
"Reg. of BP","METTL16",0,"Directed"
"Cellular","BMS1",0,"Directed"
"Metabolism","BMS1",0,"Directed"
"Cellular","NFATC3",0,"Directed"
"Metabolism","NFATC3",0,"Directed"
"Reg. of BP","NFATC3",0,"Directed"
"Cellular","HLA-DOA",0,"Directed"
"Immune system","HLA-DOA",0,"Directed"
"Metabolism","HLA-DOA",0,"Directed"
"Reg. of BP","HLA-DOA",0,"Directed"
"Cellular","TUBGCP6",0,"Directed"
"Cellular","MAD2L1BP",0,"Directed"
"Reg. of BP","MAD2L1BP",0,"Directed"
"Metabolism","RNF181",0,"Directed"
"Cellular","AACS",0,"Directed"
"Metabolism","AACS",0,"Directed"
"Reg. of BP","AACS",0,"Directed"
"Cellular","ENGASE",0,"Directed"
"Metabolism","ENGASE",0,"Directed"
"Cellular","MFHAS1",0,"Directed"
"Immune system","MFHAS1",0,"Directed"
"Interspecies interaction","MFHAS1",0,"Directed"
"Metabolism","MFHAS1",0,"Directed"
"Reg. of BP","MFHAS1",0,"Directed"
"Cellular","USP11",0,"Directed"
"Metabolism","USP11",0,"Directed"
"Cellular","AURKB",0,"Directed"
"Metabolism","AURKB",0,"Directed"
"Reg. of BP","AURKB",0,"Directed"
"Cellular","HMGN2",0,"Directed"
"Immune system","HMGN2",0,"Directed"
"Interspecies interaction","HMGN2",0,"Directed"
"Cellular","MAP1LC3B",0,"Directed"
"Metabolism","MAP1LC3B",0,"Directed"
"Cellular","SLC25A24",0,"Directed"
"Reg. of BP","SLC25A24",0,"Directed"
"Cellular","ZNF675",0,"Directed"
"Immune system","ZNF675",0,"Directed"
"Metabolism","ZNF675",0,"Directed"
"Reg. of BP","ZNF675",0,"Directed"
"Cellular","BAG1",0,"Directed"
"Reg. of BP","BAG1",0,"Directed"
"Cellular","CEP126",0,"Directed"
"Cellular","ZNF343",0,"Directed"
"Metabolism","ZNF343",0,"Directed"
"Reg. of BP","ZNF343",0,"Directed"
"Cellular","AKIRIN2",0,"Directed"
"Immune system","AKIRIN2",0,"Directed"
"Interspecies interaction","AKIRIN2",0,"Directed"
"Metabolism","AKIRIN2",0,"Directed"
"Reg. of BP","AKIRIN2",0,"Directed"
"Cellular","CD8A",0,"Directed"
"Immune system","CD8A",0,"Directed"
"Reg. of BP","CD8A",0,"Directed"
"Cellular","PYHIN1",0,"Directed"
"Immune system","PYHIN1",0,"Directed"
"Interspecies interaction","PYHIN1",0,"Directed"
"Metabolism","PYHIN1",0,"Directed"
"Reg. of BP","PYHIN1",0,"Directed"
"Cellular","LRRC14",0,"Directed"
"Immune system","LRRC14",0,"Directed"
"Interspecies interaction","LRRC14",0,"Directed"
"Metabolism","LRRC14",0,"Directed"
"Reg. of BP","LRRC14",0,"Directed"
"Cellular","CDKN1A",0,"Directed"
"Immune system","CDKN1A",0,"Directed"
"Metabolism","CDKN1A",0,"Directed"
"Reg. of BP","CDKN1A",0,"Directed"
"Cellular","COX5A",0,"Directed"
"Metabolism","COX5A",0,"Directed"
"Cellular","CRTAM",0,"Directed"
"Immune system","CRTAM",0,"Directed"
"Interspecies interaction","CRTAM",0,"Directed"
"Metabolism","CRTAM",0,"Directed"
"Reg. of BP","CRTAM",0,"Directed"
"Cellular","KLRC3",0,"Directed"
"Immune system","KLRC3",0,"Directed"
"Interspecies interaction","KLRC3",0,"Directed"
"Reg. of BP","KLRC3",0,"Directed"
"Cellular","TBPL1",0,"Directed"
"Metabolism","TBPL1",0,"Directed"
"Cellular","VPS13A",0,"Directed"
"Metabolism","VPS13A",0,"Directed"
"Cellular","DYRK2",0,"Directed"
"Metabolism","DYRK2",0,"Directed"
"Reg. of BP","DYRK2",0,"Directed"
"Cellular","NCALD",0,"Directed"
"Reg. of BP","NCALD",0,"Directed"
"Cellular","BACH2",0,"Directed"
"Immune system","BACH2",0,"Directed"
"Metabolism","BACH2",0,"Directed"
"Reg. of BP","BACH2",0,"Directed"
"Cellular","FBXO9",0,"Directed"
"Immune system","FBXO9",0,"Directed"
"Interspecies interaction","FBXO9",0,"Directed"
"Metabolism","FBXO9",0,"Directed"
"Reg. of BP","FBXO9",0,"Directed"
"Cellular","AARS2",0,"Directed"
"Metabolism","AARS2",0,"Directed"
"Cellular","GPD1L",0,"Directed"
"Metabolism","GPD1L",0,"Directed"
"Reg. of BP","GPD1L",0,"Directed"
"Cellular","SALL2",0,"Directed"
"Metabolism","SALL2",0,"Directed"
"Reg. of BP","SALL2",0,"Directed"
"Cellular","ZNF22",0,"Directed"
"Metabolism","ZNF22",0,"Directed"
"Reg. of BP","ZNF22",0,"Directed"
"Cellular","TTC28",0,"Directed"
"Reg. of BP","TTC28",0,"Directed"
"Cellular","HIP1R",0,"Directed"
"Metabolism","HIP1R",0,"Directed"
"Reg. of BP","HIP1R",0,"Directed"
"Cellular","EVL",0,"Directed"
"Reg. of BP","EVL",0,"Directed"
"Immune system","CTSW",0,"Directed"
"Metabolism","CTSW",0,"Directed"
"Cellular","ACTR10",0,"Directed"
"Cellular","SLC25A38",0,"Directed"
"Immune system","SLC25A38",0,"Directed"
"Metabolism","SLC25A38",0,"Directed"
"Cellular","CDK10",0,"Directed"
"Metabolism","CDK10",0,"Directed"
"Reg. of BP","CDK10",0,"Directed"
"Cellular","LARS2",0,"Directed"
"Metabolism","LARS2",0,"Directed"
"Cellular","LCK",0,"Directed"
"Immune system","LCK",0,"Directed"
"Interspecies interaction","LCK",0,"Directed"
"Metabolism","LCK",0,"Directed"
"Reg. of BP","LCK",0,"Directed"
"Cellular","PEX3",0,"Directed"
"Cellular","ARL4C",0,"Directed"
"Cellular","ZNF253",0,"Directed"
"Metabolism","ZNF253",0,"Directed"
"Reg. of BP","ZNF253",0,"Directed"
"Cellular","MXD4",0,"Directed"
"Metabolism","MXD4",0,"Directed"
"Reg. of BP","MXD4",0,"Directed"
"Cellular","OBSCN",0,"Directed"
"Metabolism","OBSCN",0,"Directed"
"Reg. of BP","OBSCN",0,"Directed"
"Cellular","PMM2",0,"Directed"
"Metabolism","PMM2",0,"Directed"
"Cellular","ZNF749",0,"Directed"
"Metabolism","ZNF749",0,"Directed"
"Reg. of BP","ZNF749",0,"Directed"
"Cellular","AGK",0,"Directed"
"Metabolism","AGK",0,"Directed"
"Cellular","GNG5",0,"Directed"
"Reg. of BP","GNG5",0,"Directed"
"Cellular","S100A7",0,"Directed"
"Immune system","S100A7",0,"Directed"
"Interspecies interaction","S100A7",0,"Directed"
"Reg. of BP","S100A7",0,"Directed"
"Cellular","TSEN54",0,"Directed"
"Metabolism","TSEN54",0,"Directed"
"Cellular","CNKSR2",0,"Directed"
"Reg. of BP","CNKSR2",0,"Directed"
"Cellular","CLIC5",0,"Directed"
"Reg. of BP","CLIC5",0,"Directed"
"Cellular","SLC25A45",0,"Directed"
"Cellular","CD5",0,"Directed"
"Immune system","CD5",0,"Directed"
"Reg. of BP","CD5",0,"Directed"
"Cellular","DHX30",0,"Directed"
"Cellular","AXIN2",0,"Directed"
"Metabolism","AXIN2",0,"Directed"
"Reg. of BP","AXIN2",0,"Directed"
"Cellular","CBFA2T2",0,"Directed"
"Metabolism","CBFA2T2",0,"Directed"
"Reg. of BP","CBFA2T2",0,"Directed"
"Cellular","PRR16",0,"Directed"
"Metabolism","PRR16",0,"Directed"
"Reg. of BP","PRR16",0,"Directed"
"Cellular","MTMR8",0,"Directed"
"Metabolism","MTMR8",0,"Directed"
"Reg. of BP","MTMR8",0,"Directed"
"Cellular","MEN1",0,"Directed"
"Immune system","MEN1",0,"Directed"
"Metabolism","MEN1",0,"Directed"
"Reg. of BP","MEN1",0,"Directed"
"Cellular","SH3PXD2B",0,"Directed"
"Metabolism","SH3PXD2B",0,"Directed"
"Cellular","LMO4",0,"Directed"
"Immune system","LMO4",0,"Directed"
"Metabolism","LMO4",0,"Directed"
"Reg. of BP","LMO4",0,"Directed"
"Cellular","ERP44",0,"Directed"
"Metabolism","ERP44",0,"Directed"
"Cellular","MAP3K9",0,"Directed"
"Metabolism","MAP3K9",0,"Directed"
"Reg. of BP","MAP3K9",0,"Directed"
"Cellular","FIG4",0,"Directed"
"Metabolism","FIG4",0,"Directed"
"Reg. of BP","FIG4",0,"Directed"
"Cellular","RPS17",0,"Directed"
"Immune system","RPS17",0,"Directed"
"Metabolism","RPS17",0,"Directed"
"Immune system","ANKHD1",0,"Directed"
"Interspecies interaction","ANKHD1",0,"Directed"
"Cellular","MRPL44",0,"Directed"
"Metabolism","MRPL44",0,"Directed"
"Cellular","ZBTB40",0,"Directed"
"Metabolism","ZBTB40",0,"Directed"
"Reg. of BP","ZBTB40",0,"Directed"
"Cellular","TASP1",0,"Directed"
"Metabolism","TASP1",0,"Directed"
"Reg. of BP","TASP1",0,"Directed"
"Cellular","ZMYM3",0,"Directed"
"Reg. of BP","ZMYM3",0,"Directed"
"Cellular","ETV6",0,"Directed"
"Metabolism","ETV6",0,"Directed"
"Reg. of BP","ETV6",0,"Directed"
"Cellular","TGFBR3",0,"Directed"
"Immune system","TGFBR3",0,"Directed"
"Metabolism","TGFBR3",0,"Directed"
"Reg. of BP","TGFBR3",0,"Directed"
"Cellular","DNAJC24",0,"Directed"
"Metabolism","DNAJC24",0,"Directed"
"Reg. of BP","DNAJC24",0,"Directed"
"Cellular","SYF2",0,"Directed"
"Metabolism","SYF2",0,"Directed"
"Reg. of BP","SYF2",0,"Directed"
"Cellular","RHEB",0,"Directed"
"Metabolism","RHEB",0,"Directed"
"Reg. of BP","RHEB",0,"Directed"
"Immune system","CHIT1",0,"Directed"
"Interspecies interaction","CHIT1",0,"Directed"
"Metabolism","CHIT1",0,"Directed"
"Cellular","MTR",0,"Directed"
"Metabolism","MTR",0,"Directed"
"Cellular","KCMF1",0,"Directed"
"Metabolism","KCMF1",0,"Directed"
"Cellular","RPH3A",0,"Directed"
"Reg. of BP","RPH3A",0,"Directed"
"Cellular","TMEM165",0,"Directed"
"Metabolism","TMEM165",0,"Directed"
"Cellular","RPL22",0,"Directed"
"Immune system","RPL22",0,"Directed"
"Metabolism","RPL22",0,"Directed"
"Metabolism","SMYD4",0,"Directed"
"Cellular","ITGB8",0,"Directed"
"Immune system","ITGB8",0,"Directed"
"Interspecies interaction","ITGB8",0,"Directed"
"Metabolism","ITGB8",0,"Directed"
"Reg. of BP","ITGB8",0,"Directed"
"Cellular","TCTN2",0,"Directed"
"Reg. of BP","TCTN2",0,"Directed"
"Cellular","TEF",0,"Directed"
"Metabolism","TEF",0,"Directed"
"Reg. of BP","TEF",0,"Directed"
"Cellular","ENO2",0,"Directed"
"Metabolism","ENO2",0,"Directed"
"Reg. of BP","ENO2",0,"Directed"
"Cellular","LLGL2",0,"Directed"
"Reg. of BP","LLGL2",0,"Directed"
"Cellular","CEP70",0,"Directed"
"Reg. of BP","CEP70",0,"Directed"
"Cellular","PHLPP2",0,"Directed"
"Metabolism","PHLPP2",0,"Directed"
"Cellular","DDX10",0,"Directed"
"Metabolism","DDX10",0,"Directed"
"Cellular","TRAP1",0,"Directed"
"Metabolism","TRAP1",0,"Directed"
"Reg. of BP","TRAP1",0,"Directed"
"Cellular","MATK",0,"Directed"
"Metabolism","MATK",0,"Directed"
"Reg. of BP","MATK",0,"Directed"
"Cellular","SH3GLB1",0,"Directed"
"Metabolism","SH3GLB1",0,"Directed"
"Reg. of BP","SH3GLB1",0,"Directed"
"Cellular","POLR1E",0,"Directed"
"Metabolism","POLR1E",0,"Directed"
"Metabolism","DCAF17",0,"Directed"
"Cellular","NMUR1",0,"Directed"
"Reg. of BP","NMUR1",0,"Directed"
"Cellular","JAK2",0,"Directed"
"Immune system","JAK2",0,"Directed"
"Interspecies interaction","JAK2",0,"Directed"
"Metabolism","JAK2",0,"Directed"
"Reg. of BP","JAK2",0,"Directed"
"Cellular","C4orf3",0,"Directed"
"Reg. of BP","C4orf3",0,"Directed"
"Cellular","TMC6",0,"Directed"
"Cellular","PTCD2",0,"Directed"
"Metabolism","PTCD2",0,"Directed"
"Reg. of BP","PTCD2",0,"Directed"
"Cellular","PWAR5",0,"Directed"
"Metabolism","PWAR5",0,"Directed"
"Cellular","TRAT1",0,"Directed"
"Immune system","TRAT1",0,"Directed"
"Metabolism","TRAT1",0,"Directed"
"Reg. of BP","TRAT1",0,"Directed"
"Cellular","NCR3",0,"Directed"
"Immune system","NCR3",0,"Directed"
"Interspecies interaction","NCR3",0,"Directed"
"Reg. of BP","NCR3",0,"Directed"
"Cellular","BLOC1S1",0,"Directed"
"Metabolism","BLOC1S1",0,"Directed"
"Cellular","CROCC",0,"Directed"
"Reg. of BP","CROCC",0,"Directed"
"Cellular","RRP1B",0,"Directed"
"Interspecies interaction","RRP1B",0,"Directed"
"Metabolism","RRP1B",0,"Directed"
"Reg. of BP","RRP1B",0,"Directed"
"Cellular","ZNF525",0,"Directed"
"Metabolism","ZNF525",0,"Directed"
"Reg. of BP","ZNF525",0,"Directed"
"Cellular","ZNF506",0,"Directed"
"Metabolism","ZNF506",0,"Directed"
"Reg. of BP","ZNF506",0,"Directed"
"Cellular","A2M",0,"Directed"
"Immune system","A2M",0,"Directed"
"Interspecies interaction","A2M",0,"Directed"
"Metabolism","A2M",0,"Directed"
"Reg. of BP","A2M",0,"Directed"
"Cellular","TSEN2",0,"Directed"
"Metabolism","TSEN2",0,"Directed"
"Cellular","ZNF141",0,"Directed"
"Metabolism","ZNF141",0,"Directed"
"Reg. of BP","ZNF141",0,"Directed"
"Cellular","ADAM22",0,"Directed"
"Metabolism","ADAM22",0,"Directed"
"Reg. of BP","ADAM22",0,"Directed"
"Cellular","DRAM1",0,"Directed"
"Metabolism","DRAM1",0,"Directed"
"Reg. of BP","DRAM1",0,"Directed"
"Cellular","CEP290",0,"Directed"
"Metabolism","CEP290",0,"Directed"
"Reg. of BP","CEP290",0,"Directed"
"Cellular","SLC25A42",0,"Directed"
"Cellular","GPRIN1",0,"Directed"
"Cellular","PTPRS",0,"Directed"
"Immune system","PTPRS",0,"Directed"
"Interspecies interaction","PTPRS",0,"Directed"
"Metabolism","PTPRS",0,"Directed"
"Reg. of BP","PTPRS",0,"Directed"
"Cellular","UQCRQ",0,"Directed"
"Metabolism","UQCRQ",0,"Directed"
"Cellular","RIC3",0,"Directed"
"Reg. of BP","RIC3",0,"Directed"
"Cellular","SFXN2",0,"Directed"
"Cellular","FCRL6",0,"Directed"
"Reg. of BP","FCRL6",0,"Directed"
"Cellular","ALKBH2",0,"Directed"
"Metabolism","ALKBH2",0,"Directed"
"Cellular","PVRIG",0,"Directed"
"Immune system","PVRIG",0,"Directed"
"Reg. of BP","PVRIG",0,"Directed"
"Cellular","FCRLA",0,"Directed"
"Reg. of BP","FCRLA",0,"Directed"
"Cellular","CBLB",0,"Directed"
"Immune system","CBLB",0,"Directed"
"Metabolism","CBLB",0,"Directed"
"Reg. of BP","CBLB",0,"Directed"
"Cellular","DPY19L2P2",0,"Directed"
"Metabolism","DPY19L2P2",0,"Directed"
"Cellular","PIGL",0,"Directed"
"Metabolism","PIGL",0,"Directed"
"Cellular","PMS1",0,"Directed"
"Metabolism","PMS1",0,"Directed"
"Cellular","PTPDC1",0,"Directed"
"Metabolism","PTPDC1",0,"Directed"
"Reg. of BP","TMEM161B",0,"Directed"
"Cellular","GATA3",0,"Directed"
"Immune system","GATA3",0,"Directed"
"Interspecies interaction","GATA3",0,"Directed"
"Metabolism","GATA3",0,"Directed"
"Reg. of BP","GATA3",0,"Directed"
"Cellular","TMEM109",0,"Directed"
"Reg. of BP","TMEM109",0,"Directed"
"Cellular","PNMA3",0,"Directed"
"Reg. of BP","PNMA3",0,"Directed"
"Cellular","EEF2K",0,"Directed"
"Metabolism","EEF2K",0,"Directed"
"Reg. of BP","EEF2K",0,"Directed"
"Cellular","PLEKHA1",0,"Directed"
"Immune system","PLEKHA1",0,"Directed"
"Metabolism","PLEKHA1",0,"Directed"
"Reg. of BP","PLEKHA1",0,"Directed"
"Cellular","ZNF682",0,"Directed"
"Metabolism","ZNF682",0,"Directed"
"Reg. of BP","ZNF682",0,"Directed"
"Cellular","DCP1B",0,"Directed"
"Metabolism","DCP1B",0,"Directed"
"Reg. of BP","DCP1B",0,"Directed"
"Cellular","COX6B1",0,"Directed"
"Metabolism","COX6B1",0,"Directed"
"Cellular","RAB23",0,"Directed"
"Metabolism","RAB23",0,"Directed"
"Reg. of BP","RAB23",0,"Directed"
"Cellular","RORA",0,"Directed"
"Immune system","RORA",0,"Directed"
"Metabolism","RORA",0,"Directed"
"Reg. of BP","RORA",0,"Directed"
"Cellular","CLUAP1",0,"Directed"
"Reg. of BP","CLUAP1",0,"Directed"
"Cellular","FBXL5",0,"Directed"
"Metabolism","FBXL5",0,"Directed"
"Reg. of BP","FBXL5",0,"Directed"
"Cellular","HEBP2",0,"Directed"
"Reg. of BP","HEBP2",0,"Directed"
"Cellular","TMSB10",0,"Directed"
"Reg. of BP","TMSB10",0,"Directed"
"Cellular","RNF10",0,"Directed"
"Metabolism","RNF10",0,"Directed"
"Reg. of BP","RNF10",0,"Directed"
"Cellular","TNIP1",0,"Directed"
"Immune system","TNIP1",0,"Directed"
"Interspecies interaction","TNIP1",0,"Directed"
"Metabolism","TNIP1",0,"Directed"
"Reg. of BP","TNIP1",0,"Directed"
"Cellular","PSMA2",0,"Directed"
"Interspecies interaction","PSMA2",0,"Directed"
"Metabolism","PSMA2",0,"Directed"
"Cellular","PTGDR2",0,"Directed"
"Immune system","PTGDR2",0,"Directed"
"Reg. of BP","PTGDR2",0,"Directed"
"Cellular","RPLP0",0,"Directed"
"Metabolism","RPLP0",0,"Directed"
"Cellular","CARF",0,"Directed"
"Metabolism","CARF",0,"Directed"
"Reg. of BP","CARF",0,"Directed"
"Cellular","DPH5",0,"Directed"
"Metabolism","DPH5",0,"Directed"
"Reg. of BP","DPH5",0,"Directed"
"Cellular","TOP1MT",0,"Directed"
"Metabolism","TOP1MT",0,"Directed"
"Cellular","TRIM65",0,"Directed"
"Metabolism","TRIM65",0,"Directed"
"Reg. of BP","TRIM65",0,"Directed"
"Cellular","ZNF544",0,"Directed"
"Metabolism","ZNF544",0,"Directed"
"Reg. of BP","ZNF544",0,"Directed"
"Cellular","S1PR5",0,"Directed"
"Reg. of BP","S1PR5",0,"Directed"
"Cellular","SYN2",0,"Directed"
"Cellular","FTO",0,"Directed"
"Metabolism","FTO",0,"Directed"
"Reg. of BP","FTO",0,"Directed"
"Cellular","PWARSN",0,"Directed"
"Metabolism","PWARSN",0,"Directed"
"Cellular","KCNQ5",0,"Directed"
"Reg. of BP","KCNQ5",0,"Directed"
"Cellular","METTL9",0,"Directed"
"Metabolism","METTL9",0,"Directed"
"Cellular","COQ4",0,"Directed"
"Metabolism","COQ4",0,"Directed"
"Cellular","INPP4B",0,"Directed"
"Metabolism","INPP4B",0,"Directed"
"Reg. of BP","INPP4B",0,"Directed"
"Cellular","VDAC2",0,"Directed"
"Reg. of BP","VDAC2",0,"Directed"
"Cellular","ZNF48",0,"Directed"
"Metabolism","ZNF48",0,"Directed"
"Reg. of BP","ZNF48",0,"Directed"
"Cellular","SHPK",0,"Directed"
"Immune system","SHPK",0,"Directed"
"Interspecies interaction","SHPK",0,"Directed"
"Metabolism","SHPK",0,"Directed"
"Reg. of BP","SHPK",0,"Directed"
"Cellular","PCYT2",0,"Directed"
"Metabolism","PCYT2",0,"Directed"
"Cellular","GNPDA2",0,"Directed"
"Metabolism","GNPDA2",0,"Directed"
"Cellular","SNX3",0,"Directed"
"Interspecies interaction","SNX3",0,"Directed"
"Metabolism","SNX3",0,"Directed"
"Reg. of BP","SNX3",0,"Directed"
"Cellular","C9orf72",0,"Directed"
"Metabolism","C9orf72",0,"Directed"
"Reg. of BP","C9orf72",0,"Directed"
"Cellular","CREBRF",0,"Directed"
"Metabolism","CREBRF",0,"Directed"
"Reg. of BP","CREBRF",0,"Directed"
"Cellular","HTATIP2",0,"Directed"
"Metabolism","HTATIP2",0,"Directed"
"Reg. of BP","HTATIP2",0,"Directed"
"Cellular","PDCD11",0,"Directed"
"Metabolism","PDCD11",0,"Directed"
"Cellular","HHEX",0,"Directed"
"Immune system","HHEX",0,"Directed"
"Metabolism","HHEX",0,"Directed"
"Reg. of BP","HHEX",0,"Directed"
"Cellular","DDHD2",0,"Directed"
"Metabolism","DDHD2",0,"Directed"
"Reg. of BP","DDHD2",0,"Directed"
"Cellular","SH3YL1",0,"Directed"
"Metabolism","SH3YL1",0,"Directed"
"Reg. of BP","SH3YL1",0,"Directed"
"Cellular","PXK",0,"Directed"
"Reg. of BP","PXK",0,"Directed"
"Cellular","GRB10",0,"Directed"
"Metabolism","GRB10",0,"Directed"
"Reg. of BP","GRB10",0,"Directed"
"Cellular","MSRB2",0,"Directed"
"Metabolism","MSRB2",0,"Directed"
"Cellular","NME8",0,"Directed"
"Cellular","SNED1",0,"Directed"
"Cellular","COX14",0,"Directed"
"Cellular","GSTM2",0,"Directed"
"Metabolism","GSTM2",0,"Directed"
"Reg. of BP","GSTM2",0,"Directed"
"Cellular","ZDBF2",0,"Directed"
"Metabolism","ZDBF2",0,"Directed"
"Reg. of BP","ZDBF2",0,"Directed"
"Cellular","HEXB",0,"Directed"
"Metabolism","HEXB",0,"Directed"
"Reg. of BP","HEXB",0,"Directed"
"Cellular","DMPK",0,"Directed"
"Metabolism","DMPK",0,"Directed"
"Reg. of BP","DMPK",0,"Directed"
"Cellular","EXOG",0,"Directed"
"Metabolism","EXOG",0,"Directed"
"Cellular","NUP210",0,"Directed"
"Metabolism","USP54",0,"Directed"
"Cellular","RRS1",0,"Directed"
"Metabolism","RRS1",0,"Directed"
"Reg. of BP","RRS1",0,"Directed"
"Cellular","PRMT7",0,"Directed"
"Metabolism","PRMT7",0,"Directed"
"Reg. of BP","PRMT7",0,"Directed"
"Metabolism","CSTB",0,"Directed"
"Reg. of BP","CSTB",0,"Directed"
"Cellular","SCAI",0,"Directed"
"Metabolism","SCAI",0,"Directed"
"Reg. of BP","SCAI",0,"Directed"
"Cellular","TMC8",0,"Directed"
"Reg. of BP","TMC8",0,"Directed"
"Cellular","TRRAP",0,"Directed"
"Metabolism","TRRAP",0,"Directed"
"Reg. of BP","TRRAP",0,"Directed"
"Metabolism","CAPN12",0,"Directed"
"Cellular","TMSB4X",0,"Directed"
"Metabolism","TMSB4X",0,"Directed"
"Reg. of BP","TMSB4X",0,"Directed"
"Cellular","CRADD",0,"Directed"
"Metabolism","CRADD",0,"Directed"
"Reg. of BP","CRADD",0,"Directed"
"Cellular","APOBEC3A",0,"Directed"
"Immune system","APOBEC3A",0,"Directed"
"Interspecies interaction","APOBEC3A",0,"Directed"
"Metabolism","APOBEC3A",0,"Directed"
"Reg. of BP","APOBEC3A",0,"Directed"
"Cellular","GALNT12",0,"Directed"
"Metabolism","GALNT12",0,"Directed"
"Cellular","PRPF40B",0,"Directed"
"Metabolism","PRPF40B",0,"Directed"
"Cellular","ITPR3",0,"Directed"
"Reg. of BP","ITPR3",0,"Directed"
"Cellular","ATM",0,"Directed"
"Immune system","ATM",0,"Directed"
"Metabolism","ATM",0,"Directed"
"Reg. of BP","ATM",0,"Directed"
"Cellular","TIMM8B",0,"Directed"
"Cellular","NPIPA1",0,"Directed"
"Cellular","LAMTOR1",0,"Directed"
"Metabolism","LAMTOR1",0,"Directed"
"Reg. of BP","LAMTOR1",0,"Directed"
"Cellular","ST6GAL1",0,"Directed"
"Immune system","ST6GAL1",0,"Directed"
"Metabolism","ST6GAL1",0,"Directed"
"Reg. of BP","ST6GAL1",0,"Directed"
"Cellular","IL11RA",0,"Directed"
"Reg. of BP","IL11RA",0,"Directed"
"Cellular","MUTYH",0,"Directed"
"Metabolism","MUTYH",0,"Directed"
