"condition","genes","base_mean","log2fold_change","lfc_se","stat","pvalue","padj","direction","vaccine","day","dose","infection","type","vac_infec","regimen","variant","severity","prior_infection","previous_vaccination","gse_id","participants","bioprocess"
"I (D10, severe)","KLHL22",332.945074575981,-0.966023924076972,0.246619232467808,-3.91706646075574,8.9633043920319e-05,0.00069498943641358,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","EIF4G2",33261.49655663,0.483344450228679,0.123540443551302,3.91243900648585,9.13686195060815e-05,0.00070437172408057,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","KLHDC3",1263.26175270674,-0.694944519076198,0.177967167274359,-3.90490296451621,9.42632005453391e-05,0.00072282578464762,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RCC2",3458.91849200911,-0.794461185523044,0.203570186046869,-3.90264017020709,9.51491026805609e-05,0.00072694534311809,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MAPK1",14562.9474868328,0.94098616428892,0.241126707663681,3.90245515897554,9.52218826915933e-05,0.00072720529378309,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","SCRIB",152.071776412759,-1.20595300611958,0.309152764049805,-3.90083203631101,9.5862646714168e-05,0.00073099636091513,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MYH10",1670.9538612333,1.31759309627803,0.339384736834696,3.88229921170492,0.00010347344673738,0.00077818667518244,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CLTCL1",461.506367590592,1.42120462734073,0.366624072326934,3.87646293469071,0.00010598594656966,0.00079295067840239,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","KIF3A",573.773540322351,-1.02257288367938,0.263927684418095,-3.87444343299545,0.00010686866272409,0.0007984045230474,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CHD3",14263.9823168251,-0.730283952619261,0.188920969157616,-3.86555264815516,0.00011083793539618,0.00082106712190048,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ACTR3",24587.7375502084,1.07400766269443,0.278256300873091,3.85977841049599,0.00011348989014634,0.00083707716144103,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TUBG2",159.771068158471,-0.846407125456918,0.219496972569115,-3.85612209384984,0.00011519996620056,0.00084570116032372,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","HECA",18268.5273950391,0.988486432976441,0.257395964954499,3.84033383410334,0.00012286711429781,0.0008916568629264,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TRRAP",2545.68980489157,-0.721014918673134,0.187881333741526,-3.83760804926505,0.00012423857398042,0.00089938757799714,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ERCC6L",69.259437582821,-1.6956013367768,0.441951503419922,-3.83662307664042,0.00012473769590707,0.0009019568886321,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","EXOC8",4363.09528381488,0.889020483018473,0.233020587429055,3.81520144991113,0.00013607188050157,0.00096860878821376,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ZNF500",130.346019488769,-1.20195746692626,0.315114430692732,-3.81435234268368,0.00013654054559462,0.00097157633581252,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","PKN2",10296.8630716157,0.949633317621368,0.249619096228148,3.80432960446832,0.00014218874883878,0.00100465468045381,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TMEM8B",158.306676556531,-1.04685669310256,0.27602187186021,-3.79265848045818,0.00014904307084224,0.00104345941440383,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CALM2",16830.1190588311,1.2877796210163,0.340032702124337,3.78722285524587,0.00015234045605144,0.00106304065353266,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","EXOC2",958.701852663399,-0.638490514595152,0.16918093796402,-3.77400978076467,0.00016064445816441,0.00110781944189272,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","WDR12",335.227940298785,-0.863277802081954,0.228973592490718,-3.77020682905585,0.00016311231204012,0.00112152415651185,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","NIN",21762.8138514236,0.796479927460539,0.211289052412462,3.76962231770396,0.00016349476756488,0.00112374205809069,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TDRD9",871.45441551526,2.07448322976661,0.55084830866882,3.76597912187441,0.00016589765560499,0.00113692608099783,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CSNK1D",8262.50848641776,0.972974269020077,0.258411963310414,3.76520597791096,0.00016641184203287,0.00113959175717447,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RPL24",13259.6517672135,-0.783495101819258,0.208152398597738,-3.76404551231423,0.0001671864350445,0.00114283652720407,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RB1",3192.59622138518,0.578404770378111,0.153743073120809,3.76215174210553,0.0001684577857913,0.00114943341548654,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","NEK7",5979.24910019182,0.906499499252005,0.241189597626218,3.75845189085164,0.00017096790228175,0.00116107192125037,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","SYCP3",69.1664494327605,0.916292368284639,0.24462093157854,3.7457643643649,0.00017984534281325,0.00121171203323082,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","WIZ",230.933740107795,-0.70934637657321,0.189365655933957,-3.74590826976883,0.0001797422659199,0.00121171203323082,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","BAZ1B",3118.01291626211,-0.678380086611059,0.181443530898175,-3.73879456188362,0.00018490475012623,0.00124089868790011,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","DIS3L2",800.404577691983,-0.882657494833567,0.236609957196758,-3.73043258741463,0.00019115128538211,0.00127824758336066,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","IPO7",2637.03166800143,-0.81269260743705,0.217873089393599,-3.7301192620851,0.00019138915597157,0.00127938230233366,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","GADD45G",30.7528435316053,2.91877468369781,0.783604492851433,3.72480595801176,0.00019546551508795,0.001300097987121,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","SMPD3",290.011279133717,-1.65863457963514,0.448218491827798,-3.70050457505974,0.00021517119980847,0.00140767241847325,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CCNL1",33362.0804463364,1.54550185156352,0.418041800764746,3.69700314355229,0.00021815964196948,0.00142282424665416,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RAD23A",837.835171011105,-0.75861089466111,0.205248640504839,-3.6960580727609,0.00021897290530687,0.0014266693038813,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TAOK3",5213.90787252396,0.513517975028533,0.138952100306829,3.69564744897415,0.0002193271463644,0.00142848128232614,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","SMARCE1",2718.76561973552,-0.586984828245579,0.158933476058345,-3.69327370673057,0.00022138551785362,0.00143889084066693,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","INO80E",453.491874964345,-0.802041375000743,0.217441001368764,-3.68854709991212,0.00022553827897858,0.00146031755236513,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CEP164",1409.05305587543,-0.4699625740156,0.127431692080003,-3.68795678959166,0.00022606202730238,0.00146233888596159,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ZMYND11",1897.82892162637,-0.910277405333029,0.247046752974447,-3.68463618474346,0.0002290295448594,0.00147833174397725,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MORF4L2",3313.25276780269,0.917258158162467,0.250194135718858,3.66618568227828,0.00024619519292184,0.00156756247030385,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","BANF1",860.727967582256,-0.978720034657927,0.267048228950178,-3.66495609615342,0.00024738101629947,0.00157297776680561,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MICAL3",572.658014317098,-1.20352803338388,0.328521657516774,-3.66346633729141,0.00024882493021639,0.00158108736558765,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","STAT5B",22504.3327126957,1.17690126773078,0.321500735614318,3.66064875553699,0.00025157744312146,0.00159479700767942,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","PRDM5",762.657826295509,1.77752998537363,0.487144075688797,3.64887940566718,0.00026338669978431,0.00166235722662391,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","BBS4",800.071187018848,0.559236456121074,0.153611792201487,3.6405828491835,0.00027202155728309,0.0017048137945424,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MRGBP",306.740726307725,0.759604593298821,0.208877853320784,3.63659708878882,0.00027626354370363,0.00172793637801834,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","IPO5",2065.20199981445,-0.843347354696216,0.232270093767248,-3.63089083496609,0.00028244463986951,0.00175675134387794,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","PPP1R15A",16385.2088376617,2.04981372416884,0.565631288051593,3.62393977750019,0.00029014919171182,0.00179646920889494,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RUVBL2",149.409839789267,-1.08298789768126,0.298865501863182,-3.62366312247389,0.00029045987276337,0.0017975557561121,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CDK15",13.6122199100788,-6.0528456613484,1.6706932838693,-3.62295444639012,0.00029125713166008,0.00180130152223793,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RAD50",1220.58443446486,-0.887423362080482,0.24500756731449,-3.62202429830011,0.00029230665727632,0.00180695408912091,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","SVIL",6125.46391190341,1.18260323460634,0.32674311361311,3.61936697465227,0.00029532457926725,0.00182225268180558,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","LRRCC1",198.420305689304,-0.738598092575942,0.204311941682305,-3.61505101705913,0.00030028848098134,0.00184478517713109,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","NPM1",11046.1130762131,-0.896632548119876,0.248223224667092,-3.61220248154623,0.00030360734933858,0.00185869112658704,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","EVI5",1154.93945168668,0.773827420365141,0.214497795018852,3.60762412637916,0.00030901371563634,0.00188563686510582,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ANLN",96.5743948697023,1.64952520302393,0.458190550422898,3.600085600852,0.00031811243780179,0.00192984085521988,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CHMP2A",3557.20293151781,1.21485763191871,0.338099472607077,3.59319587975387,0.00032664684442396,0.00196827276453797,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TOP1MT",194.591802337028,-1.03184807937883,0.287211312123713,-3.59264428601047,0.00032733929614556,0.00197119606721025,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TBRG4",607.001701038339,-0.951279594526977,0.265436840007765,-3.58382654984571,0.00033859697947032,0.00202403113181942,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","DONSON",448.772293917679,0.577734402431092,0.162202151530262,3.56181713362355,0.00036829688276313,0.00217181731872016,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","LLGL1",235.850114532536,-0.875840939618843,0.245941410625428,-3.5611771819621,0.00036919583128183,0.00217643436323356,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TBCK",595.624624371802,-0.782908842603431,0.220009927375741,-3.55851598126457,0.00037295610194379,0.00219584195069765,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","ERCC4",366.419899396634,-1.15637883418403,0.325196421276901,-3.55593960611082,0.00037663059725601,0.00220984882017257,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","HTRA2",507.448190483201,1.11023680902349,0.312493635926857,3.55283014238203,0.00038111046252836,0.00222830173549837,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","WAC",13260.4725914774,0.73516629585,0.206926405941088,3.55279111192461,0.00038116700966412,0.00222830173549837,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","PSMD13",4429.90524321653,0.71229063878741,0.201144367306683,3.54119107745824,0.00039832500067907,0.00231398461694805,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","IST1",11942.0902727005,0.761542594042928,0.215084097933203,3.54067363120185,0.00039910693344005,0.00231780950141415,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","TP53",676.159260804344,-1.2233778391113,0.345580101846044,-3.54007025455509,0.00040002052991235,0.00232239641809263,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","USP51",45.1284454860987,-2.03504079647374,0.574970663952655,-3.53938196165311,0.00040106508693284,0.00232702080742357,"DOWN","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RPA1",2247.21929426461,-0.65120637462403,0.184212756325726,-3.53507752455842,0.00040765553975091,0.00235942274765151,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","MORF4L1",13050.5950750113,0.752142086605592,0.213036420505618,3.53057981738741,0.00041464988599703,0.0023884743480188,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CTDP1",503.320537399784,1.13201086276432,0.32074522126961,3.52931481966736,0.00041663717415471,0.00239735661939253,"UP","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","RALA",741.956815171564,-0.959767930811873,0.273348446038557,-3.51115195539283,0.00044616928104633,0.00254651833618556,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
"I (D10, severe)","CAMK1",540.040006182641,-0.899492779880481,0.256483030968672,-3.50702647455203,0.00045314406233373,0.002575824048964,"NEUTRAL","INFECTION",10,NA,"1","INFECTION","infection","I","Beta","S","No","No","GSE189039",1,"Cell cycle"
